C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:08:27

dec >=0&rah >=6.75&rah< 7.0&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 8283

 #  |                                               identifier                                                |               typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |     spec. type      |   ang. size   |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|---------------------|---------------|-----|----------------|-----------------------|--------|-------------------
5620|TYC 1352-1120-1                                                                                          |Star                              |06 56 59.2533089880 +19 38 39.917315292|195.8791786605370 +09.9965064742509|  -3.293 -6.227   |10.33    |A5                   |    ~     ~    |    1|  606.833   pc  |  -7.9541     +7.9541  |paral   |2020yCat.1350....0G
5621|HD 51168                                                                                                 |Star                              |06 56 59.7639969864 +19 28 32.100279132|196.0349052035362 +09.9259004960507|    1.746 2.481   |8.24     |F0                   |    ~     ~    |    1|  284.123   pc  |  -2.1554     +2.1554  |paral   |2020yCat.1350....0G
5622|HD 266754                                                                                                |Star                              |06 57 04.9530720864 +19 43 07.026107664|195.8208339989266 +10.0485086162546| -2.107 -23.720   |10.06    |K7                   |    ~     ~    |    1|  635.284   pc  |  -6.7399     +6.7399  |paral   |2020yCat.1350....0G
5623|HD 51241                                                                                                 |Star                              |06 57 17.4915692040 +19 29 55.480808148|196.0439884880401 +09.9987376360720|  -4.942 -6.217   |8.19     |K2                   |    ~     ~    |    1|  779.302   pc  | -13.1787    +13.1787  |paral   |2020yCat.1350....0G
5624|HD 51296                                                                                                 |High Proper Motion Star           |06 57 33.2632100496 +19 43 44.100924852|195.8596715175148 +10.1532636352673|16.143 -110.401   |7.42     |A5                   |    ~     ~    |    1|   96.734   pc  |  -0.2115     +0.2115  |paral   |2020yCat.1350....0G
5625|HD 266945                                                                                                |Double or Multiple Star           |06 57 39.6432 +19 35 04.179            |196.0031493 +10.1140713            |      -5.1 -4.0   |9.59     |A2                   |    ~     ~    |    0|                |                       |        |                   
5626|HD 51531                                                                                                 |Star                              |06 58 31.8880314000 +19 13 19.031057904|196.4252694263593 +10.1443909482018|  -5.952 -9.939   |7.320    |K2                   |    ~     ~    |    1|  335.999   pc  |  -2.0999     +2.0999  |paral   |2020yCat.1350....0G
5627|HD 267367                                                                                                |Star                              |06 59 22.9876466184 +21 07 38.380018692|194.7570109330400 +11.1354810951951| -2.627 -11.967   |9.78     |F8                   |    ~     ~    |    1|  227.433   pc  |  -0.7397     +0.7397  |paral   |2020yCat.1350....0G
5628|HD 51776                                                                                                 |Star                              |06 59 33.7300972776 +21 02 10.317284916|194.8591754190514 +11.1348670673002| -0.518 -11.620   |8.48     |A2                   |    ~     ~    |    1|  201.467   pc  |  -1.1933     +1.1933  |paral   |2020yCat.1350....0G
5629|HD 267368                                                                                                |Star                              |06 59 20.0586627720 +20 35 36.993457824|195.2448126273826 +10.8994177914273|  3.000 -10.233   |9.52     |K0                   |    ~     ~    |    1|  611.396   pc  |  -6.1678     +6.1678  |paral   |2020yCat.1350....0G
5630|HD 51749                                                                                                 |Star                              |06 59 22.8452645784 +20 26 41.575423452|195.3866733028343 +10.8462234434604|-19.366 -10.318   |8.090    |G5                   |    ~     ~    |    1|  282.279   pc  |  -2.2072     +2.2072  |paral   |2020yCat.1350....0G
5631|LEE 72                                                                                                   |Carbon Star                       |06 59 36.0254004264 +20 19 55.118712936|195.5130094220227 +10.8449586347461|  -0.098 -1.624   |10.80    |C5,4J                |    ~     ~    |    0|                |                       |        |                   
5632|TYC 1352-88-1                                                                                            |Star                              |06 59 42.8753018256 +19 17 05.104595004|196.4888979679136 +10.4236712123292|   3.047 -0.334   |10.64    |~                    |    ~     ~    |    1|  264.683   pc  |  -1.5973     +1.5973  |paral   |2020yCat.1350....0G
5633|TYC 1352-157-1                                                                                           |Star                              |06 57 02.1804329304 +19 54 46.095597900|195.6378702907658 +10.1218373986922| -8.765 -19.963   |10.43    |~                    |    ~     ~    |    1|  248.917   pc  |  -1.8650     +1.8650  |paral   |2020yCat.1350....0G
5634|TYC 1352-161-1                                                                                           |Star                              |06 58 38.2983629712 +19 44 28.010609664|195.9592332807768 +10.3890788934135|  -1.067 -8.174   |10.93    |~                    |    ~     ~    |    1|  765.580   pc  | -13.1875    +13.1875  |paral   |2020yCat.1350....0G
5635|TYC 1352-277-1                                                                                           |Star                              |06 59 18.6987684864 +20 28 21.710081316|195.3540356355537 +10.8433591080300|   -1.258 2.128   |10.10    |~                    |    ~     ~    |    1|  884.017   pc  | -11.4878    +11.4878  |paral   |2020yCat.1350....0G
5636|TYC 1352-355-1                                                                                           |Star                              |06 56 27.7263487680 +20 25 15.195574056|195.1127104248334 +10.2172990299942| 13.749 -27.703   |10.70    |~                    |    ~     ~    |    1|  315.487   pc  |  -2.4087     +2.4087  |paral   |2020yCat.1350....0G
5637|TYC 1352-360-1                                                                                           |Star                              |06 57 01.0527221880 +19 16 33.323868444|196.2201502737980 +09.8447495453062|   -0.134 0.885   |10.86    |~                    |    ~     ~    |    1| 1164.822   pc  | -15.3320    +15.3320  |paral   |2020yCat.1350....0G
5638|TYC 1352-394-1                                                                                           |Star                              |06 58 45.5971848744 +19 07 44.200104456|196.5341253027831 +10.1533213307358|-13.923 -23.521   |10.85    |~                    |    ~     ~    |    1|  197.258   pc  |  -0.6926     +0.6926  |paral   |2020yCat.1350....0G
5639|TYC 1352-413-1                                                                                           |Star                              |06 59 34.7737285992 +19 40 47.535124008|196.1116154088844 +10.5633550737646|   2.276 -4.221   |10.42    |~                    |    ~     ~    |    1|  846.597   pc  | -13.1878    +13.1878  |paral   |2020yCat.1350....0G
5640|TYC 1352-545-1                                                                                           |Star                              |06 57 54.8941541472 +19 41 18.149476272|195.9337799265462 +10.2126154445877|  -3.887 -3.461   |9.76     |~                    |    ~     ~    |    1| 1546.073   pc  | -36.0942    +36.0942  |paral   |2020yCat.1350....0G
5641|TYC 1352-573-1                                                                                           |Star                              |06 58 26.6930862360 +19 48 49.644971352|195.8726710403555 +10.3789413292631|   3.618 -1.090   |9.96     |~                    |    ~     ~    |    1|  747.664   pc  |  -7.9378     +7.9378  |paral   |2020yCat.1350....0G
5642|TYC 1352-584-1                                                                                           |Star                              |06 58 40.7336267472 +19 12 46.382188644|196.4487331864692 +10.1719602246170| -0.387 -12.477   |10.61    |~                    |    ~     ~    |    1|  253.627   pc  |  -1.0228     +1.0228  |paral   |2020yCat.1350....0G
5643|TYC 1352-683-1                                                                                           |Star                              |06 57 25.9594371840 +20 15 06.555623292|195.3668181045316 +10.3508407914585| -14.480 -6.024   |10.89    |~                    |    ~     ~    |    1|  421.638   pc  |  -2.4534     +2.4534  |paral   |2020yCat.1350....0G
5644|TYC 1352-693-1                                                                                           |Star                              |06 57 21.4625907384 +19 52 18.023417616|195.7084751488459 +10.1725232063317|  -2.007 -3.005   |10.55    |~                    |    ~     ~    |    1|  696.427   pc  | -18.4789    +18.4789  |paral   |2020yCat.1350....0G
5645|TYC 1352-750-1                                                                                           |Star                              |06 58 13.7194344816 +19 06 16.334275176|196.5019041328280 +10.0294689286803|  -1.185 -3.120   |10.40    |~                    |    ~     ~    |    1| 1221.896   pc  | -33.8918    +33.8918  |paral   |2020yCat.1350....0G
5646|TYC 1352-773-1                                                                                           |Star                              |06 58 12.0385588512 +20 04 30.117558864|195.6075395530195 +10.4384556088720|   2.042 -3.857   |10.57    |~                    |    ~     ~    |    1|  586.854   pc  |  -6.5091     +6.5091  |paral   |2020yCat.1350....0G
5647|TYC 1352-787-1                                                                                           |Star                              |06 59 21.8496890544 +19 36 25.376459400|196.1566403416037 +10.4864424353283|  -1.301 -1.432   |10.42    |~                    |    ~     ~    |    1| 1706.485   pc  | -43.9726    +43.9726  |paral   |2020yCat.1350....0G
5648|TYC 1352-803-1                                                                                           |Spectroscopic Binary              |06 56 54.4142136984 +20 12 19.613040840|195.3559094915582 +10.2195172749612| -9.608 -13.118   |10.39    |~                    |    ~     ~    |    1|  181.511   pc  |  -0.7775     +0.7775  |paral   |2020yCat.1350....0G
5649|TYC 1352-809-1                                                                                           |Spectroscopic Binary              |06 59 35.0504498808 +20 00 58.265821800|195.8024100179119 +10.7074280018285| 14.310 -32.902   |10.02    |~                    |    ~     ~    |    1|  379.925   pc  |  -6.3800     +6.3800  |paral   |2020yCat.1350....0G
5650|TYC 1352-820-1                                                                                           |Star                              |06 56 21.5283230544 +19 11 22.346741292|196.2314323501170 +09.6672204480653|   0.364 -3.931   |9.73     |~                    |    ~     ~    |    1| 1481.481   pc  | -32.7023    +32.7023  |paral   |2020yCat.1350....0G
5651|TYC 1352-911-1                                                                                           |Star                              |06 59 33.7680960816 +20 35 32.265260916|195.2690924040718 +10.9473000583174|   4.674 -8.384   |10.31    |~                    |    ~     ~    |    1|  627.431   pc  |  -7.4797     +7.4797  |paral   |2020yCat.1350....0G
5652|TYC 1352-1001-1                                                                                          |Star                              |06 57 11.9651106504 +20 15 49.850880984|195.3320315321536 +10.3065030312527| -14.457 -8.330   |10.76    |~                    |    ~     ~    |    1|  419.727   pc  |  -8.7381     +8.7381  |paral   |2020yCat.1350....0G
5653|TYC 1352-1052-1                                                                                          |High Proper Motion Star           |06 57 18.3198323232 +20 13 45.853716144|195.3744690961657 +10.3142640885261|  1.151 -58.150   |10.03    |~                    |    ~     ~    |    1|   95.607   pc  |  -0.1463     +0.1463  |paral   |2020yCat.1350....0G
5654|TYC 1352-1158-1                                                                                          |Star                              |06 59 33.7604859696 +19 35 44.611655100|196.1873262483618 +10.5239081492343| 13.431 -13.928   |10.94    |~                    |    ~     ~    |    1|  297.433   pc  |  -1.3447     +1.3447  |paral   |2020yCat.1350....0G
5655|TYC 1352-1279-1                                                                                          |Star                              |06 57 23.6530496304 +19 26 35.479827384|196.1054905236192 +09.9967834219916|   0.670 -3.688   |10.99    |~                    |    ~     ~    |    1|  382.029   pc  |  -2.2184     +2.2184  |paral   |2020yCat.1350....0G
5656|TYC 1352-1311-1                                                                                          |Star                              |06 57 04.1554167768 +20 28 27.996931056|195.1251954708007 +10.3687750009738|   -6.493 4.226   |10.41    |~                    |    ~     ~    |    1|  731.422   pc  | -10.8066    +10.8066  |paral   |2020yCat.1350....0G
5657|TYC 1352-1314-1                                                                                          |Star                              |06 59 52.9678750536 +20 14 56.974903764|195.6179702692385 +10.8697991370718|  -5.273 -9.483   |10.17    |~                    |    ~     ~    |    1|  413.155   pc  |  -4.9844     +4.9844  |paral   |2020yCat.1350....0G
5658|TYC 1352-1390-1                                                                                          |Star                              |06 59 50.7775700256 +19 22 04.859445180|196.4258003604751 +10.4872973969584|   2.140 -6.040   |10.92    |~                    |    ~     ~    |    1|  595.380   pc  |  -7.0895     +7.0895  |paral   |2020yCat.1350....0G
5659|TYC 1352-1416-1                                                                                          |Star                              |06 56 25.0622177760 +19 55 44.160462768|195.5598204080008 +09.9973510211414|  -5.348 -9.449   |9.61     |~                    |    ~     ~    |    1|  695.217   pc  | -18.3664    +18.3664  |paral   |2020yCat.1350....0G
5660|TYC 1352-1455-1                                                                                          |Star                              |06 57 14.2478018712 +20 11 26.542433148|195.4031255965664 +10.2833436834735|  -2.442 -3.650   |10.19    |~                    |    ~     ~    |    1|  694.782   pc  | -12.5508    +12.5508  |paral   |2020yCat.1350....0G
5661|TYC 1352-1530-1                                                                                          |Star                              |06 59 04.3460652576 +19 25 48.149503716|196.2895813539217 +10.3487417920956|  -4.221 -0.924   |10.15    |~                    |    ~     ~    |    1|  469.351   pc  | -13.6801    +13.6801  |paral   |2020yCat.1350....0G
5662|TYC 1356-157-1                                                                                           |High Proper Motion Star           |06 58 57.6330582000 +21 41 05.674096104|194.1993031153476 +11.2813764266078|-32.138 -60.344   |9.62     |~                    |    ~     ~    |    1|  120.373   pc  |  -0.2623     +0.2623  |paral   |2020yCat.1350....0G
5663|TYC 1356-951-1                                                                                           |Star                              |06 58 18.1648188480 +21 34 46.336077804|194.2310083851047 +11.0983337569527| -8.145 -19.800   |10.15    |~                    |    ~     ~    |    1|  618.123   pc  |  -7.1066     +7.1066  |paral   |2020yCat.1350....0G
5664|TYC 1356-968-1                                                                                           |Star                              |06 57 37.4068282152 +21 09 31.036073184|194.5513037954244 +10.7769514537739|  -4.027 -7.073   |10.14    |~                    |    ~     ~    |    1|  782.289   pc  | -11.3216    +11.3216  |paral   |2020yCat.1350....0G
5665|TYC 1356-1156-1                                                                                          |Star                              |06 58 44.4588328392 +20 39 44.450668116|195.1215003969212 +10.8028275944204|   1.195 -7.948   |10.13    |~                    |    ~     ~    |    1|  761.267   pc  | -10.8951    +10.8951  |paral   |2020yCat.1350....0G
5666|TYC 1356-1232-1                                                                                          |Star                              |06 58 48.5204992128 +20 51 37.270944972|194.9457248157597 +10.9010863962411|  -9.147 -9.765   |10.15    |~                    |    ~     ~    |    1|  720.305   pc  | -11.4145    +11.4145  |paral   |2020yCat.1350....0G
5667|TYC 1356-1379-1                                                                                          |Star                              |06 58 40.7520165624 +21 33 10.940144148|194.2931316389077 +11.1665051514929|  -4.815 10.877   |9.43     |~                    |    ~     ~    |    1|  326.894   pc  |  -1.3892     +1.3892  |paral   |2020yCat.1350....0G
5668|TYC 1356-1689-1                                                                                          |Star                              |06 57 41.5747663680 +21 36 21.746847060|194.1455210407185 +10.9810391087718| -7.209 -30.661   |10.50    |~                    |    ~     ~    |    1|  402.447   pc  |  -3.0773     +3.0773  |paral   |2020yCat.1350....0G
5669|TYC 1356-1760-1                                                                                          |Star                              |06 57 20.2275871488 +21 12 19.987346196|194.4792275300771 +10.7364145087756| -0.253 -23.752   |9.71     |~                    |    ~     ~    |    1|  258.291   pc  |  -1.4344     +1.4344  |paral   |2020yCat.1350....0G
5670|TYC 1356-1840-1                                                                                          |Star                              |06 58 28.8018 +20 45 26.654            |195.0075178 +10.7878881            | 17.500 -28.907   |10.37    |~                    |    ~     ~    |    0|                |                       |        |                   
5671|TYC 1356-2050-1                                                                                          |Star                              |06 56 29.1575980872 +20 49 01.894228896|194.7508535240735 +10.3914781896739|   2.957 -6.377   |10.48    |~                    |    ~     ~    |    1|  763.942   pc  |  -8.9876     +8.9876  |paral   |2020yCat.1350....0G
5672|TYC 1356-2086-1                                                                                          |Star                              |06 59 23.8745350272 +20 49 20.805588948|195.0400599765165 +11.0097705260871| -27.201 28.779   |10.34    |~                    |    ~     ~    |    1|  242.289   pc  |  -0.9627     +0.9627  |paral   |2020yCat.1350....0G
5673|TYC 1356-2281-1                                                                                          |Star                              |06 57 50.4140037696 +21 46 01.374568536|194.0115668266083 +11.0800738106750|   0.871 -7.949   |10.50    |~                    |    ~     ~    |    1|  856.971   pc  | -12.9254    +12.9254  |paral   |2020yCat.1350....0G
5674|TYC 1356-2368-1                                                                                          |Star                              |06 56 36.4079993928 +21 27 45.431656920|194.1688752344382 +10.6914921487849|-25.524 -37.894   |10.17    |~                    |    ~     ~    |    1|  196.263   pc  |  -1.0631     +1.0631  |paral   |2020yCat.1350....0G
5675|HD 267021                                                                                                |Star                              |06 58 03.0926247768 +18 55 35.278099320|196.6469763551070 +09.9152455671310|  -20.876 1.987   |9.06     |F0                   |    ~     ~    |    1|  154.271   pc  |  -0.4451     +0.4451  |paral   |2020yCat.1350....0G
5676|HD 267347                                                                                                |Double or Multiple Star           |06 59 10.5103 +18 43 13.167            |196.9518930 +10.0669455            |      1.6 -19.9   |8.64     |K0                   |    ~     ~    |    0|                |                       |        |                   
5677|HD 266818                                                                                                |Star                              |06 57 13.5685258968 +17 53 47.450330844|197.5039396271656 +09.2946005530263| -0.385 -21.727   |9.54     |K2                   |    ~     ~    |    1|  697.642   pc  |  -7.7386     +7.7386  |paral   |2020yCat.1350....0G
5678|HD 51354                                                                                                 |Be Star                           |06 57 42.9025797024 +17 54 07.237439316|197.5498928978868 +09.4018483196969|  -2.875 -4.173   |7.16     |B3ne                 |    ~     ~    |    1|  559.034   pc  | -16.8448    +16.8448  |paral   |2020yCat.1350....0G
5679|HD 267187                                                                                                |Star                              |06 58 35.7228591912 +17 53 07.192456404|197.6568425549186 +09.5835503513224|  -5.110 -6.808   |9.23     |K5                   |    ~     ~    |    1|  389.317   pc  |  -2.3038     +2.3038  |paral   |2020yCat.1350....0G
5680|HD 267231                                                                                                |Star                              |06 58 45.7035455400 +17 50 41.285243724|197.7112429220340 +09.6017739183084|  -0.643 -4.564   |8.42     |K5                   |    ~     ~    |    1|  584.966   pc  |  -8.3493     +8.3493  |paral   |2020yCat.1350....0G
5681|HD 50974                                                                                                 |Star                              |06 56 16.5264887472 +17 44 13.699425228|197.5501119847563 +09.0216107356673|-19.000 -41.226   |6.76     |K0                   |    ~     ~    |    1|  148.445   pc  |  -0.4650     +0.4650  |paral   |2020yCat.1350....0G
5682|BD+17 1449                                                                                               |Star                              |06 56 49.4701131397 +17 16 08.874032023|198.0344747037279 +08.9363150924586|   1.544 -3.489   |9.37     |G0                   |    ~     ~    |    1| 1467.3514  pc  |-114.3307   +114.3307  |paral   |2018yCat.1345....0G
5683|HD 51242                                                                                                 |Star                              |06 57 18.3176010072 +16 50 38.905988208|198.4724264871498 +08.8550340179496|  -1.169 -8.402   |9.40     |G5                   |    ~     ~    |    1|  532.566   pc  |  -4.8500     +4.8500  |paral   |2020yCat.1350....0G
5684|HD 51562                                                                                                 |Star                              |06 58 30.2464133376 +16 53 41.358362388|198.5523544619367 +09.1353807923201|  2.688 -12.613   |9.47     |K2                   |    ~     ~    |    1|  827.746   pc  |  -9.8664     +9.8664  |paral   |2020yCat.1350....0G
5685|HD 267188                                                                                                |Star                              |06 58 34.6023084360 +17 46 59.670105600|197.7482873902583 +09.5354826977032|  -3.017 -6.355   |9.82     |A0                   |    ~     ~    |    1|  439.136   pc  |  -4.7053     +4.7053  |paral   |2020yCat.1350....0G
5686|V* QZ Gem                                                                                                |Long-Period Variable              |06 58 38.4671892312 +17 28 04.865756232|198.0432270326045 +09.4131349161896| -0.120 -10.108   |8.52     |~                    |    ~     ~    |    1|  792.330   pc  | -24.5465    +24.5465  |paral   |2020yCat.1350....0G
5687|HD 51421                                                                                                 |Star                              |06 57 55.9738998312 +16 38 47.815042308|198.7185894186347 +08.9044126994382|  -1.999 -9.671   |8.73     |A2                   |    ~     ~    |    1|  216.8398  pc  | -18.6291    +18.6291  |paral   |2018yCat.1345....0G
5688|HD 51443                                                                                                 |Star                              |06 58 05.6725290456 +16 43 29.897538528|198.6641925432725 +08.9733368570242|  -4.123 -2.345   |8.63     |K0                   |    ~     ~    |    1|  696.961   pc  | -10.1523    +10.1523  |paral   |2020yCat.1350....0G
5689|HD 51664                                                                                                 |Star                              |06 58 56.9827930656 +16 37 40.095743700|198.8428864471354 +09.1156127222654|    9.164 7.496   |9.33     |K0                   |    ~     ~    |    0|                |                       |        |                   
5690|BD+17 1452                                                                                               |Star                              |06 57 19.0221062568 +17 11 45.799724436|198.1528284311451 +09.0105070421884|  -2.910 -3.994   |10.22    |~                    |    ~     ~    |    1|  470.921   pc  | -14.4813    +14.4813  |paral   |2020yCat.1350....0G
5691|IRAS 06539+1852                                                                                          |Long-Period Variable Candidate    |06 56 51.4211723976 +18 48 22.997205000|196.6336261712241 +09.6084866412058|  -2.325 -0.554   |10.27    |~                    |    ~     ~    |    1| 2793.3     pc  |-274.648    +274.648   |paral   |2020yCat.1350....0G
5692|HD 51691                                                                                                 |Star                              |06 59 12.6235978248 +18 43 41.918871828|196.9481967303846 +10.0779039418323|  -3.346 -3.079   |9.21     |A3                   |    ~     ~    |    1|  614.704   pc  | -19.1575    +19.1575  |paral   |2020yCat.1350....0G
5693|HD 267393                                                                                                |Star                              |06 59 20.4745416912 +17 49 46.317536868|197.7855318528999 +09.7196307825519| -15.028 -5.920   |9.15     |F0                   |    ~     ~    |    1|  208.821   pc  |  -1.0683     +1.0683  |paral   |2020yCat.1350....0G
5694|HD 51777                                                                                                 |Star                              |06 59 21.5148391008 +17 32 08.175987996|198.0563467852993 +09.5966087171779|  -2.509 -2.321   |7.99     |G5                   |    ~     ~    |    1|  491.352   pc  |  -4.9734     +4.9734  |paral   |2020yCat.1350....0G
5695|TYC 1348-1472-1                                                                                          |Star                              |06 59 27.7314046464 +17 11 16.467626508|198.3851547875090 +09.4687228157617|  8.106 -14.471   |10.04    |K0                   |    ~     ~    |    1|  664.673   pc  | -11.1331    +11.1331  |paral   |2020yCat.1350....0G
5696|HD 267419                                                                                                |Star                              |06 59 22.1304938736 +17 11 47.193895428|198.3675809305731 +09.4523096800935|  -8.290 -9.536   |9.04     |A5                   |    ~     ~    |    1|  322.674   pc  |  -2.1657     +2.1657  |paral   |2020yCat.1350....0G
5697|HD 51807                                                                                                 |Star                              |06 59 30.2506600272 +16 57 34.634816532|198.5981956525451 +09.3790233542158| -0.211 -17.395   |10.74    |K0                   |    ~     ~    |    1|  818.867   pc  |  -9.7899     +9.7899  |paral   |2020yCat.1350....0G
5698|HD 51778                                                                                                 |Star                              |06 59 22.9252853640 +16 24 21.841303932|199.0907583810103 +09.1127109421209|   0.266 -5.114   |9.49     |K0                   |    ~     ~    |    1| 1081.900   pc  | -17.9088    +17.9088  |paral   |2020yCat.1350....0G
5699|HD 266848                                                                                                |Star                              |06 57 22.1106245808 +19 06 37.615443336|196.4079418697873 +09.8484854186124|  0.846 -13.966   |10.24    |F2                   |    ~     ~    |    1|  251.484   pc  |  -0.8411     +0.8411  |paral   |2020yCat.1350....0G
5700|TYC 1344-45-1                                                                                            |Star                              |06 58 47.4640890600 +16 52 01.318759176|198.6078770551981 +09.1851831802612|  -7.975 -0.859   |10.76    |~                    |    ~     ~    |    1|  409.752   pc  |  -2.5520     +2.5520  |paral   |2020yCat.1350....0G
5701|TYC 1344-279-1                                                                                           |Star                              |06 56 36.3487309968 +16 49 31.899487656|198.4156541278598 +08.6962477449704|-15.771 -27.180   |9.50     |~                    |    ~     ~    |    1|  249.296   pc  |  -1.7215     +1.7215  |paral   |2020yCat.1350....0G
5702|TYC 1344-295-1                                                                                           |Star                              |06 57 07.6845057096 +16 30 24.065071164|198.7610967356462 +08.6698824534228|  -5.308 -2.451   |10.58    |~                    |    ~     ~    |    1|  443.813   pc  |  -8.9424     +8.9424  |paral   |2020yCat.1350....0G
5703|TYC 1344-915-1                                                                                           |Star                              |06 58 55.5952896048 +16 25 45.112937160|199.0216137227070 +09.0243681172288|   4.452 -4.967   |10.45    |~                    |    ~     ~    |    1| 1176.609   pc  | -21.7352    +21.7352  |paral   |2020yCat.1350....0G
5704|2MASS J06580702+1623329                                                                                  |Red Giant Branch star             |06 58 07.0270435392 +16 23 33.173832372|198.9695595119106 +08.8336256308855|  -3.276 -0.229   |10.51    |~                    |    ~     ~    |    1| 1350.074   pc  | -26.4292    +26.4292  |paral   |2020yCat.1350....0G
5705|TYC 1344-1673-1                                                                                          |Star                              |06 57 34.7975326920 +16 41 34.696004964|198.6391288925935 +08.8484664481724| -2.889 -14.149   |10.87    |~                    |    ~     ~    |    1|  470.345   pc  |  -3.3847     +3.3847  |paral   |2020yCat.1350....0G
5706|2MASS J06571159+1646090                                                                                  |Red Giant Branch star             |06 57 11.5849183056 +16 46 09.181120548|198.5288680894140 +08.7982531723384|-10.271 -18.605   |10.44    |~                    |    ~     ~    |    1|  664.408   pc  |  -6.9747     +6.9747  |paral   |2020yCat.1350....0G
5707|TYC 1348-73-1                                                                                            |High Proper Motion Star           |06 56 57.7053960048 +18 38 49.418687004|196.7902683181249 +09.5621860793913|-13.803 -58.806   |9.66     |~                    |    ~     ~    |    1|  147.005   pc  |  -0.4106     +0.4106  |paral   |2020yCat.1350....0G
5708|TYC 1348-96-1                                                                                            |Star                              |06 57 25.0960097352 +17 29 00.522497112|197.9011877513128 +09.1569684115973|  -3.584 -3.014   |10.97    |~                    |    ~     ~    |    1| 1165.230   pc  | -31.6358    +31.6358  |paral   |2020yCat.1350....0G
5709|TYC 1348-106-1                                                                                           |Star                              |06 57 24.6644554296 +17 57 21.261321396|197.4689551169702 +09.3599506333603|  -2.199 -5.774   |10.95    |~                    |    ~     ~    |    1|  741.785   pc  |  -9.4092     +9.4092  |paral   |2020yCat.1350....0G
5710|TYC 1348-107-1                                                                                           |Star                              |06 59 13.1154133920 +18 27 24.246104328|197.1981451395651 +09.9631238298604|  -0.819 -3.259   |10.09    |~                    |    ~     ~    |    1|  671.186   pc  | -21.5335    +21.5335  |paral   |2020yCat.1350....0G
5711|TYC 1348-167-1                                                                                           |Star                              |06 56 51.0622614240 +18 22 01.137175500|197.0349419704787 +09.4176352360924| -6.526 -24.713   |9.88     |~                    |    ~     ~    |    1|  276.129   pc  |  -3.9343     +3.9343  |paral   |2020yCat.1350....0G
5712|TYC 1348-211-1                                                                                           |Star                              |06 57 17.2729730880 +18 23 06.852127092|197.0636116284741 +09.5190021108309|  -5.065 -7.785   |10.28    |~                    |    ~     ~    |    1|  380.938   pc  |  -2.8297     +2.8297  |paral   |2020yCat.1350....0G
5713|TYC 1348-216-1                                                                                           |Star                              |06 58 57.5345558976 +18 01 21.445076964|197.5689904740837 +09.7207469586183|  0.181 -15.764   |10.40    |~                    |    ~     ~    |    1|  882.379   pc  | -13.2361    +13.2361  |paral   |2020yCat.1350....0G
5714|TYC 1348-220-1                                                                                           |Chemically Peculiar Star          |06 59 10.7154393168 +17 15 00.380605428|198.2986157171957 +09.4345493258436|  -0.799 16.723   |10.84    |A1mF3                |    ~     ~    |    1|  551.025   pc  | -10.4448    +10.4448  |paral   |2020yCat.1350....0G
5715|TYC 1348-263-1                                                                                           |Star                              |06 57 35.3746227600 +18 42 53.159585688|196.7932616742514 +09.7255352860445| -1.530 -40.290   |9.36     |~                    |    ~     ~    |    1|  268.413   pc  |  -1.3689     +1.3689  |paral   |2020yCat.1350....0G
5716|TYC 1348-330-1                                                                                           |Star                              |06 57 16.9417070736 +17 18 00.597372912|198.0542237509623 +09.0482445224641|  1.948 -10.935   |9.36     |~                    |    ~     ~    |    1| 1088.495   pc  | -24.5258    +24.5258  |paral   |2020yCat.1350....0G
5717|TYC 1348-408-1                                                                                           |Star                              |06 57 21.5302930608 +17 24 49.928251212|197.9584958087006 +09.1140155615002|  -1.251 -3.449   |9.64     |~                    |    ~     ~    |    1|  925.326   pc  | -23.8888    +23.8888  |paral   |2020yCat.1350....0G
5718|TYC 1348-434-1                                                                                           |Star                              |06 58 10.1178231600 +17 45 11.279775348|197.7332751434592 +09.4348554773722| -7.161 -25.668   |10.22    |~                    |    ~     ~    |    1|  418.043   pc  |  -3.2855     +3.2855  |paral   |2020yCat.1350....0G
5719|TYC 1348-593-1                                                                                           |Star                              |06 57 24.2551904277 +18 10 55.859704215|197.2614021070468 +09.4562673583689| -0.451 -11.304   |10.48    |~                    |    ~     ~    |    1|  790.2015  pc  | -40.2125    +40.2125  |paral   |2018yCat.1345....0G
5720|TYC 1348-672-1                                                                                           |Star                              |06 59 25.6873725408 +17 39 57.335934708|197.9443435832014 +09.6677775012074| 30.328 -28.206   |10.09    |~                    |    ~     ~    |    1|  189.912   pc  |  -0.6456     +0.6456  |paral   |2020yCat.1350....0G
5721|TYC 1348-675-1                                                                                           |Star                              |06 59 05.0853534624 +18 20 29.128656804|197.2900037610752 +09.8849122162499|   1.541 -9.589   |9.48     |~                    |    ~     ~    |    1| 1039.501   pc  | -22.6918    +22.6918  |paral   |2020yCat.1350....0G
5722|TYC 1348-699-1                                                                                           |Star                              |06 58 59.0932008960 +18 33 44.861077908|197.0770463200047 +09.9584900165977| -7.425 -11.595   |10.23    |~                    |    ~     ~    |    1|  691.467   pc  | -12.1444    +12.1444  |paral   |2020yCat.1350....0G
