C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:31:36

dec >=0&rah >=8.5&rah< 8.75&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 3892

 #  |                                               identifier                                                |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |     spec. type      |    ang. size    |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|---------------------|-----------------|-----|----------------|-----------------------|--------|-------------------
2682|HD 73294                                                                                                 |Star                               |08 38 23.1221081208 +20 12 26.364564288|205.1256446470627 +32.2259886455707|  14.528 -5.332   |7.83     |F6III-IVs            |    ~     ~      |    1|  126.910   pc  |  -0.6652     +0.6652  |paral   |2020yCat.1350....0G
2683|K2-100                                                                                                   |Rotating Variable                  |08 38 24.3002838928 +20 06 21.828057218|205.2399385200760 +32.1956020920049|-35.967 -12.986   |10.521   |G0V                  |    ~     ~      |    1|  182.739   pc  |  -0.8147     +0.8147  |paral   |2020yCat.1350....0G
2684|TYC 1398-2219-1                                                                                          |Star                               |08 38 40.3120163208 +20 48 10.001280168|204.4895078836675 +32.4911661383437| 30.270 -32.916   |10.54    |G0                   |    ~     ~      |    1|  259.848   pc  |  -1.4652     +1.4652  |paral   |2020yCat.1350....0G
2685|HD 73430                                                                                                 |Variable Star                      |08 39 03.5858900448 +19 59 59.095465836|205.4204705892267 +32.3034688251105|-34.317 -13.035   |8.33     |A9V                  |    ~     ~      |    1|  190.902   pc  |  -1.2427     +1.2427  |paral   |2020yCat.1350....0G
2686|HD 73429                                                                                                 |Star                               |08 39 05.2331969928 +20 07 01.802473932|205.2925859557273 +32.3498458987275|-35.913 -12.907   |9.41     |F5V                  |    ~     ~      |    1|  182.969   pc  |  -0.6227     +0.6227  |paral   |2020yCat.1350....0G
2687|HD 73487                                                                                                 |Star                               |08 39 19.7281081416 +20 03 10.716456168|205.3870089487449 +32.3811043735143| 21.124 -16.789   |9.22     |K0V                  |    ~     ~      |    1|  224.724   pc  |  -1.0201     +1.0201  |paral   |2020yCat.1350....0G
2688|NAME NC 21                         HD 73533                                                              |Star                               |08 39 33.4221715320 +20 10 10.224145056|205.2790643519579 +32.4713717853611|  -17.434 4.871   |9.06     |K2V                  |    ~     ~      |    1|  444.208   pc  |  -3.8280     +3.8280  |paral   |2020yCat.1350....0G
2689|HD 73574                                                                                                 |Double or Multiple Star            |08 39 42.7802673288 +20 05 10.405586760|205.3866756490203 +32.4772531770859|-31.957 -10.763   |8.85     |A5V                  |    ~     ~      |    1|  175.242   pc  | -12.2102    +12.2102  |paral   |2020yCat.1350....0G
2690|BD+20 2151                                                                                               |Star                               |08 39 55.0637418384 +20 03 54.093757212|205.4298242610781 +32.5151447827612|-36.260 -12.682   |10.098   |F4V                  |    ~     ~      |    1|  198.852   pc  |  -3.5640     +3.5640  |ST-L    |2020AJ....160...83S
2691|HD 73616                                                                                                 |Star                               |08 39 58.3745450064 +20 09 29.690638776|205.3311912337514 +32.5592332948911|-37.389 -13.894   |8.93     |F2V                  |    ~     ~      |    1|  185.970   pc  |  -0.6952     +0.6952  |paral   |2020yCat.1350....0G
2692|NAME NC 22                         BD+20 2155                                                            |Star                               |08 39 59.0742026544 +20 01 53.117148540|205.4736440228396 +32.5183636053584|-35.698 -15.996   |9.23     |F2V                  |    ~     ~      |    1|  183.827   pc  |  -1.4396     +1.4396  |paral   |2020yCat.1350....0G
2693|HD 73640                                                                                                 |Star                               |08 40 01.2966533040 +20 08 08.273634072|205.3610449417209 +32.5622396645494|-35.785 -13.824   |9.74     |F6V                  |    ~     ~      |    1|  184.580   pc  |  -0.5349     +0.5349  |paral   |2020yCat.1350....0G
2694|BD+20 2161                                                                                               |Star                               |08 40 15.3496208088 +19 59 39.483035628|205.5409482287103 +32.5654695325023|-35.430 -12.412   |8.81     |F2V                  |    ~     ~      |    1|  185.943   pc  |  -0.6189     +0.6189  |paral   |2020yCat.1350....0G
2695|V* UV Cnc                                                                                                |Long-Period Variable               |08 38 46.6913826864 +21 09 34.036743816|204.1005431895572 +32.6338811100147|    7.441 4.493   |9.07     |M0                   |    ~     ~      |    1|  911.494   pc  | -29.4942    +29.4942  |paral   |2020yCat.1350....0G
2696|Cl* NGC 2632 JS 220                                                                                      |Rotating Variable                  |08 38 14.9763996707 +20 34 04.157206391|204.7119628375671 +32.3188759433326|-35.067 -14.059   |10.87    |G4.5                 |    ~     ~      |    1|  184.614   pc  |  -3.2920     +3.2920  |ST-L    |2020AJ....160...83S
2697|Cl* NGC 2632 JS 272                                                                                      |Star                               |08 39 09.4917634968 +21 24 35.916629508|203.8544688789077 +32.8004170763425|-26.542 -11.461   |10.80    |~                    |    ~     ~      |    1|  165.385   pc  |  -0.5990     +0.5990  |paral   |2020yCat.1350....0G
2698|StKM 1-714                                                                                               |High Proper Motion Star            |08 38 29.7306562968 +22 15 34.967879460|202.8383738860819 +32.9320067586692|-39.383 -32.961   |10.64    |K5                   |    ~     ~      |    1|   50.266   pc  |  -0.0622     +0.0622  |paral   |2020yCat.1350....0G
2699|[AKS95] 73                                                                                               |Star                               |08 38 13.13 +20 26 26.7                |204.85046 +32.26895                |            ~ ~   |5.832    |~                    |    ~     ~      |    0|                |                       |        |                   
2700|HD 73574A                                                                                                |Star                               |08 39 42.783927 +20 05 10.43155        |205.386673437 +32.477269103        |    -36.9 -11.7   |7.91     |~                    |    ~     ~      |    0|                |                       |        |                   
2701|* 40 Cnc                                                                                                 |Blue Straggler                     |08 40 11.4526327416 +19 58 16.083202980|205.5605421083050 +32.5431805081962|-35.154 -13.463   |6.61     |A1V                  |    ~     ~      |    1|  185.929   pc  |  -1.4416     +1.4416  |paral   |2020yCat.1350....0G
2702|BD+22 1973                                                                                               |High Proper Motion Star            |08 40 58.9498332504 +22 01 27.974620704|203.3261012113638 +33.4013970765584|  -98.237 8.374   |10.11    |G5                   |    ~     ~      |    1|   99.817   pc  |  -0.1754     +0.1754  |paral   |2020yCat.1350....0G
2703|HD 74465                                                                                                 |Star                               |08 44 54.7871902824 +21 51 22.997451096|203.8706942149055 +34.2102714353326|-11.241 -25.605   |8.90     |K0                   |    ~     ~      |    1|  325.298   pc  |  -2.1587     +2.1587  |paral   |2020yCat.1350....0G
2704|HD 73708                                                                                                 |High Proper Motion Star            |08 40 23.0121991800 +20 49 35.908296384|204.6223318473859 +32.8759557361047|64.575 -128.925   |9.51     |G2V                  |    ~     ~      |    1|   86.486   pc  |  -0.1212     +0.1212  |paral   |2020yCat.1350....0G
2705|BD+22 1974                                                                                               |Star                               |08 40 59.6167038173 +21 33 35.654648272|203.8529197616859 +33.2529427967281| -3.388 -10.906   |9.99     |F5                   |    ~     ~      |    0|                |                       |        |                   
2706|BD+22 1982                                                                                               |Star                               |08 44 45.4409215632 +21 31 18.703962372|204.2390442836369 +34.0679043080879| -36.408 -0.041   |10.97    |G5                   |    ~     ~      |    1|  240.136   pc  |  -1.3436     +1.3436  |paral   |2020yCat.1350....0G
2707|AG+21 967                                                                                                |Long-Period Variable Candidate     |08 40 27.4286286768 +21 07 25.224421836|204.2955179291230 +32.9912188058125|   2.054 -4.512   |9.51     |M2                   |    ~     ~      |    1| 1486.33    pc  | -67.8213    +67.8213  |paral   |2020yCat.1350....0G
2708|HD 73762                                                                                                 |High Proper Motion Star            |08 40 41.3250021480 +21 13 38.242288488|204.2002495392907 +33.0764978036165| -58.378 59.844   |9.44     |G0                   |    ~     ~      |    1|  116.038   pc  |  -0.2760     +0.2760  |paral   |2020yCat.1350....0G
2709|BD+21 1891                                                                                               |Star                               |08 41 40.0116469656 +20 40 19.918661376|204.9157726840696 +33.1067978863144|-35.884 -13.557   |9.61     |F6V                  |    ~     ~      |    1|  186.438   pc  |  -0.8412     +0.8412  |paral   |2020yCat.1350....0G
2710|HD 74134                                                                                                 |Star                               |08 42 50.4502018464 +21 12 46.283269860|204.4146959743036 +33.5451507066486|   2.493 -7.017   |9.18     |K0                   |    ~     ~      |    1|  494.315   pc  |  -4.0317     +4.0317  |paral   |2020yCat.1350....0G
2711|HD 74135                                                                                                 |Star                               |08 42 53.0640303912 +20 49 09.260000436|204.8639899262184 +33.4242422377016|-37.421 -14.064   |8.86     |A9III                |    ~     ~      |    1|  184.578   pc  |  -2.4170     +2.4170  |ST-L    |2020AJ....160...83S
2712|NAME Asellus Borealis              * gam Cnc                                                             |High Proper Motion Star            |08 43 17.1481991 +21 28 06.600793      |204.1654634135 +33.7268968298      | -103.51 -39.48   |4.652    |A1IV                 |    ~     ~      |    1|   50.8864  pc  |  -1.1873     +1.1873  |paral   |2018yCat.1345....0G
2713|BD+21 1897                                                                                               |Star                               |08 43 24.6719884152 +21 28 52.453713432|204.1624391875960 +33.7586294318321|   -9.010 3.268   |10.1     |G5                   |    ~     ~      |    1| 1350.439   pc  | -33.3734    +33.3734  |paral   |2020yCat.1350....0G
2714|BD+21 1898                                                                                               |Star                               |08 43 53.1176982744 +21 10 40.510083648|204.5506567814024 +33.7635100101768| -10.731 -1.610   |9.67     |K0                   |    ~     ~      |    1|  575.010   pc  |  -6.2160     +6.2160  |paral   |2020yCat.1350....0G
2715|HD 74379                                                                                                 |Star                               |08 44 19.2146641944 +20 52 36.618175092|204.9328106947772 +33.7597476951231|-18.827 -32.979   |8.05     |K0III                |    ~     ~      |    1|  276.671   pc  |  -1.8065     +1.8065  |paral   |2020yCat.1350....0G
2716|V* BQ Cnc                                                                                                |Spectroscopic Binary               |08 40 26.7477443016 +20 10 55.223326884|205.3496939654477 +32.6716444592922|-34.119 -14.171   |8.15     |A9Vn                 |    ~     ~      |    1|  157.597   pc  |  -7.2002     +7.2002  |paral   |2020yCat.1350....0G
2717|V* BW Cnc                                                                                                |delta Sct Variable                 |08 40 52.4779618920 +20 15 59.472562896|205.2960065550800 +32.7950269237425|-35.108 -12.873   |8.48     |F0Vn                 |    ~     ~      |    1|  188.019   pc  |  -0.7035     +0.7035  |paral   |2020yCat.1350....0G
2718|HD 73818                                                                                                 |Star                               |08 40 56.9348997672 +19 56 05.476641288|205.6736629745112 +32.6980034226401|-35.794 -13.138   |9.096    |kA6hA9mF3(III)       |    ~     ~      |    1|  185.689   pc  |  -2.3860     +2.3860  |ST-L    |2020AJ....160...83S
2719|HD 73871                                                                                                 |Double or Multiple Star            |08 41 15.31077 +20 28 36.8526          |205.09637650 +32.95028091          |      1.96 0.57   |8.83     |A0III                |    ~     ~      |    0|                |                       |        |                   
2720|HD 73872                                                                                                 |delta Sct Variable                 |08 41 13.7739225288 +19 55 19.183268568|205.7149556514669 +32.7555318979757|-36.760 -13.128   |8.34     |A5V                  |    ~     ~      |    1|  184.553   pc  |  -0.8719     +0.8719  |paral   |2020yCat.1350....0G
2721|BD+20 2181                                                                                               |Rotating Variable                  |08 41 25.8429243867 +19 56 36.848107538|205.7101639556382 +32.8073402921016|-35.547 -12.495   |10.687   |G0V                  |    ~     ~      |    1|  186.237   pc  |  -0.6624     +0.6624  |paral   |2020yCat.1350....0G
2722|HD 73974                                                                                                 |Spectroscopic Binary               |08 41 50.0792800992 +19 52 27.045440112|205.8265418525881 +32.8726819553494|-35.914 -15.127   |6.92     |G8III-IIIb           |    ~     ~      |    1|  188.562   pc  |  -2.5102     +2.5102  |paral   |2020yCat.1350....0G
2723|HD 73993                                                                                                 |Variable Star                      |08 41 53.1404333112 +20 09 33.979474440|205.5121001880723 +32.9815733317702|-36.844 -13.269   |8.56     |F2Vn                 |    ~     ~      |    1|  183.634   pc  |  -0.8161     +0.8161  |paral   |2020yCat.1350....0G
2724|BD+20 2189                                                                                               |Double or Multiple Star            |08 42 20.1266735352 +20 02 11.677833168|205.6927931667436 +33.0388951091116|-31.903 -14.365   |9.77     |F6V                  |    ~     ~      |    1|  323.238   pc  | -40.5300    +40.5300  |ST-L    |2020AJ....160...83S
2725|HD 74058                                                                                                 |Star                               |08 42 21.6135121272 +20 10 53.959176732|205.5324242887045 +33.0938441617577|-37.714 -14.339   |9.22     |F3Vn                 |    ~     ~      |    1|  188.024   pc  |  -2.3840     +2.3840  |ST-L    |2020AJ....160...83S
2726|TYC 1399-1693-1                                                                                          |Star                               |08 42 45.3501180120 +20 40 44.651501940|205.0101696628922 +33.3490561131987|  6.615 -13.979   |10.85    |F5                   |    ~     ~      |    1|  421.124   pc  |  -3.1390     +3.1390  |paral   |2020yCat.1350....0G
2727|BD+20 2196                                                                                               |Spectroscopic Binary               |08 43 35.5343894337 +20 11 22.517073545|205.6409899992473 +33.3684108881426|-36.450 -14.431   |10.03    |F6V                  |    ~     ~      |    1|  180.119   pc  |  -1.1192     +1.1192  |paral   |2020yCat.1350....0G
2728|Cl* NGC 2632 KW 521                                                                                      |Star                               |08 43 43.3154937336 +20 10 33.621784860|205.6686639860444 +33.3924206963182| -10.365 -2.524   |10.87    |F2                   |    ~     ~      |    1|  297.584   pc  | -10.6179    +10.6179  |paral   |2020yCat.1350....0G
2729|BD+20 2198                                                                                               |Spectroscopic Binary               |08 44 07.3405772208 +20 04 36.966024192|205.8185782497974 +33.4471263929852|-18.362 -12.894   |10.15    |F8                   |    ~     ~      |    1|  282.925   pc  |  -2.4094     +2.4094  |paral   |2020yCat.1350....0G
2730|HD 74391                                                                                                 |Star                               |08 44 27.3523294920 +19 57 50.568534288|205.9778078362138 +33.4822937366274|-21.380 -10.073   |9.44     |K0                   |    ~     ~      |    1|  308.166   pc  |  -1.7094     +1.7094  |paral   |2020yCat.1350....0G
2731|HD 74441                                                                                                 |Star                               |08 44 46.1545713576 +19 53 39.996856464|206.0864360456488 +33.5277323480360|  -2.858 -5.362   |9.18     |K5                   |    ~     ~      |    1| 1109.385   pc  | -32.3684    +32.3684  |paral   |2020yCat.1350....0G
2732|V* XX Cnc                                                                                                |Long-Period Variable               |08 43 17.1888896256 +20 36 01.430163288|205.1488022584127 +33.4396373539936| -11.875 -6.482   |8.75     |M3                   |    ~     ~      |    1|  652.273   pc  | -13.9126    +13.9126  |paral   |2020yCat.1350....0G
2733|BD+20 2197                                                                                               |Star                               |08 43 53.5939615248 +19 42 01.576353672|206.2200122556637 +33.2676133382266| -0.919 -42.874   |10.35    |F4V                  |    ~     ~      |    1|  285.022   pc  |  -2.1447     +2.1447  |paral   |2020yCat.1350....0G
2734|BD+20 2201                                                                                               |Spectroscopic Binary               |08 44 37.0335825691 +19 42 39.137636008|206.2784802396303 +33.4311957138508|-36.419 -13.204   |10.43    |G0                   |    ~     ~      |    1|  186.265   pc  |  -5.5720     +5.5720  |ST-L    |2020AJ....160...83S
2735|BD+20 2203                                                                                               |High Proper Motion Star            |08 44 46.5305714184 +19 41 50.970184404|206.3088918860223 +33.4615757217952|  -53.058 1.854   |10.78    |G3                   |    ~     ~      |    1|  163.092   pc  |  -0.5373     +0.5373  |paral   |2020yCat.1350....0G
2736|Cl* NGC 2632 S 213                                                                                       |Rotating Variable                  |08 43 20.1954899736 +19 46 08.530884588|206.0891395945452 +33.1682358898369|-35.926 -12.712   |10.756   |G0V                  |    ~     ~      |    1|  168.310   pc  |  -1.8952     +1.8952  |paral   |2020yCat.1350....0G
2737|BD+22 1980                                                                                               |Spectroscopic Binary               |08 43 22.5712415206 +21 40 18.098313041|203.9425666864961 +33.8129046738510|-37.740 -14.117   |10.52    |G3.7                 |    ~     ~      |    1|  177.654   pc  |  -2.0130     +2.0130  |ST-L    |2020AJ....160...83S
2738|BD+20 2164                                                                                               |Rotating Variable                  |08 40 22.3141782973 +20 06 24.323206447|205.4266440340508 +32.6296254757556|-36.070 -13.044   |9.98     |F2III                |    ~     ~      |    1|  185.364   pc  |  -0.9036     +0.9036  |paral   |2020yCat.1350....0G
2739|TYC 1398-1789-1                                                                                          |Star                               |08 40 45.6648601512 +21 02 05.480851776|204.4235113204755 +33.0285703085242|  -4.139 -0.043   |10.95    |~                    |    ~     ~      |    1| 1754.386   pc  | -63.7119    +63.7119  |paral   |2020yCat.1350....0G
2740|TYC 1398-1823-1                                                                                          |High Proper Motion Star            |08 39 42.8244398904 +21 13 33.919235652|204.1119215239177 +32.8617032364728| 41.094 -35.751   |10.59    |~                    |    ~     ~      |    1|  208.821   pc  |  -0.6672     +0.6672  |paral   |2020yCat.1350....0G
2741|TYC 1398-1943-1                                                                                          |Star                               |08 41 09.1275859416 +21 14 12.198795216|204.2322468980887 +33.1815254136638| -5.896 -12.397   |10.56    |~                    |    ~     ~      |    1|  415.939   pc  |  -5.3113     +5.3113  |paral   |2020yCat.1350....0G
2742|TYC 1398-2040-1                                                                                          |Star                               |08 39 43.5625296648 +21 29 27.515548212|203.8152260650157 +32.9518523492538|  5.770 -11.265   |10.95    |~                    |    ~     ~      |    1|  453.721   pc  |  -8.0080     +8.0080  |paral   |2020yCat.1350....0G
2743|TYC 1398-2234-1                                                                                          |Star                               |08 40 41.4883258128 +21 51 49.980323916|203.4818418716764 +33.2856183960528|-26.366 -24.557   |10.87    |~                    |    ~     ~      |    1|   89.248   pc  |  -0.1274     +0.1274  |paral   |2020yCat.1350....0G
2744|TYC 1398-2306-1                                                                                          |Star                               |08 38 00.1769734560 +22 14 24.908796636|202.8165866533055 +32.8178429325185|  0.544 -22.710   |10.46    |~                    |    ~     ~      |    1|  221.808   pc  |  -1.1808     +1.1808  |paral   |2020yCat.1350....0G
2745|TYC 1398-2324-1                                                                                          |Star                               |08 40 20.5460829600 +21 32 38.366606328|203.8116349679615 +33.1046694249871|  -6.673 -9.858   |10.35    |~                    |    ~     ~      |    1|  462.577   pc  |  -6.9115     +6.9115  |paral   |2020yCat.1350....0G
2746|TYC 1398-2369-1                                                                                          |Star                               |08 38 18.3730515480 +21 28 04.378940760|203.7117391518721 +32.6323747578096| -9.437 -16.951   |10.69    |~                    |    ~     ~      |    1|  294.273   pc  |  -1.8705     +1.8705  |paral   |2020yCat.1350....0G
2747|TYC 1398-2389-1                                                                                          |Spectroscopic Binary               |08 38 56.2025681688 +22 09 43.700424984|202.9876871221778 +32.9972331999040|  -5.732 -9.261   |10.58    |~                    |    ~     ~      |    1| 1189.061   pc  | -45.1023    +45.1023  |paral   |2020yCat.1350....0G
2748|TYC 1398-2410-1                                                                                          |Star                               |08 39 09.4290937032 +21 41 02.704188480|203.5462280402317 +32.8902636583304|  -1.769 -7.981   |9.89     |~                    |    ~     ~      |    1|  505.459   pc  |  -4.9820     +4.9820  |paral   |2020yCat.1350....0G
2749|TYC 1398-2420-1                                                                                          |Star                               |08 41 30.7769364480 +21 24 30.418129008|204.0714606578859 +33.3174333667901|  -1.141 -5.541   |10.18    |~                    |    ~     ~      |    1| 1514.234   pc  | -33.2471    +33.2471  |paral   |2020yCat.1350....0G
2750|TYC 1399-110-1                                                                                           |Star                               |08 44 52.1290438776 +20 03 20.301278688|205.9141587912068 +33.6047060699595|   1.071 -8.946   |10.69    |~                    |    ~     ~      |    1|  849.329   pc  | -11.7582    +11.7582  |paral   |2020yCat.1350....0G
2751|TYC 1399-302-1                                                                                           |Star                               |08 44 04.1914580424 +21 54 17.169903792|203.7393912568894 +34.0405745366839| 11.056 -19.842   |9.87     |~                    |    ~     ~      |    1|  925.926   pc  | -15.4321    +15.4321  |paral   |2020yCat.1350....0G
2752|TYC 1399-338-1                                                                                           |Spectroscopic Binary               |08 44 43.9026714912 +21 47 35.692070460|203.9265819100229 +34.1500915394532|   -2.979 4.015   |10.50    |~                    |    ~     ~      |    1|  835.631   pc  | -20.2501    +20.2501  |paral   |2020yCat.1350....0G
2753|TYC 1399-376-1                                                                                           |Star                               |08 43 16.7975279784 +21 50 40.698502728|203.7368679987198 +33.8477161537178|  -6.556 -2.160   |9.81     |~                    |    ~     ~      |    1|  655.824   pc  |  -8.4301     +8.4301  |paral   |2020yCat.1350....0G
2754|TYC 1399-434-1                                                                                           |Star                               |08 43 00.3381410880 +21 53 12.421539348|203.6641366680963 +33.8010639604596|  -4.738 -0.865   |10.82    |~                    |    ~     ~      |    1|  438.635   pc  |  -4.2136     +4.2136  |paral   |2020yCat.1350....0G
2755|TYC 1399-454-1                                                                                           |Star                               |08 42 56.7930812088 +21 38 34.261739880|203.9363920696250 +33.7091213265606|   6.484 -8.145   |10.18    |~                    |    ~     ~      |    1|  248.348   pc  |  -1.3507     +1.3507  |paral   |2020yCat.1350....0G
2756|Cl* NGC 2632 S 103                                                                                       |Star                               |08 40 07.5274972488 +20 22 49.146816000|205.0978028610207 +32.6685431828568|  -1.711 -4.908   |10.72    |~                    |    ~     ~      |    1| 1137.139   pc  | -22.3704    +22.3704  |paral   |2020yCat.1350....0G
2757|V* DK Cnc                                                                                                |Long-Period Variable               |08 38 06.7170457464 +20 22 50.452424076|204.9071582508511 +32.2249508408678|  -0.952 -1.724   |10.72    |M3                   |    ~     ~      |    1| 1201.49    pc  | -92.2446    +92.2446  |paral   |2020yCat.1350....0G
2758|Cl* NGC 2632 S 51                                                                                        |Spectroscopic Binary               |08 38 50.0070052173 +20 04 03.535888479|205.3234301531704 +32.2768904382575|-35.005 -13.680   |10.80    |G0V                  |    ~     ~      |    1|  185.264   pc  |  -0.8340     +0.8340  |paral   |2020yCat.1350....0G
2759|Cl* NGC 2632 S 70                                                                                        |Rotating Variable                  |08 39 14.9923040915 +20 12 38.776945040|205.2039131028201 +32.4177527740666|-35.300 -11.645   |10.86    |G5V                  |    ~     ~      |    1|  190.578   pc  |  -1.1876     +1.1876  |paral   |2020yCat.1350....0G
2760|Cl* NGC 2632 S 111                                                                                       |Star                               |08 40 16.8744750912 +19 56 18.510820404|205.6055845797750 +32.5518941258557|  -6.732 -3.200   |10.4     |~                    |    ~     ~      |    0|                |                       |        |                   
2761|BD+20 2167                                                                                               |High Proper Motion Star            |08 40 27.4544643744 +20 22 59.062293192|205.1261278809103 +32.7426859778447| -4.065 -96.124   |10.231   |F8V                  |    ~     ~      |    1|  122.590   pc  |  -0.2615     +0.2615  |paral   |2020yCat.1350....0G
2762|BD+20 2184                                                                                               |Rotating Variable                  |08 41 43.8160475073 +20 13 36.752729096|205.4217158508704 +32.9702525964651|-36.253 -13.771   |10.431   |F7                   |    ~     ~      |    1|  180.489   pc  |  -0.7916     +0.7916  |paral   |2020yCat.1350....0G
2763|BD+20 2195                                                                                               |Star                               |08 43 12.4682139480 +20 19 43.506048432|205.4476693799326 +33.3307554659400| -38.192 10.755   |10.03    |G5V                  |    ~     ~      |    1|   89.310   pc  |  -0.1563     +0.1563  |paral   |2020yCat.1350....0G
2764|HD 73161                                                                                                 |Star                               |08 37 33.8158107888 +20 00 49.218969852|205.2621034883961 +31.9782874099729|-34.746 -13.129   |8.71     |F0Vn                 |    ~     ~      |    1|  358.647   pc  | -22.9700    +22.9700  |ST-L    |2020AJ....160...83S
2765|HD 73330                                                                                                 |Star                               |08 38 34.2490475928 +19 51 36.967994532|205.5284009235382 +32.1475077695395|-20.928 -21.600   |9.02     |K0III                |    ~     ~      |    1|  425.459   pc  |  -6.1907     +6.1907  |paral   |2020yCat.1350....0G
2766|V* CY Cnc                                                                                                |delta Sct Variable                 |08 38 37.8616098480 +19 59 23.094950100|205.3905837659129 +32.2054561920878|-36.967 -13.638   |8.14     |F0V                  |    ~     ~      |    1|  183.624   pc  |  -1.1835     +1.1835  |paral   |2020yCat.1350....0G
2767|HD 73174                                                                                                 |Spectroscopic Binary               |08 37 36.9991109064 +19 43 58.510939908|205.5775775365591 +31.8928426112258|-38.723 -13.776   |7.76     |Am                   |    ~     ~      |    1|  188.203   pc  |  -4.1017     +4.1017  |paral   |2020yCat.1350....0G
2768|V* BR Cnc                                                                                                |delta Sct Variable                 |08 37 40.7066052072 +19 31 06.306845088|205.8202821471695 +31.8317575629966|-35.140 -12.634   |8.25     |F0Vn                 |    ~     ~      |    1|  187.899   pc  |  -1.2004     +1.2004  |paral   |2020yCat.1350....0G
2769|BD+20 2135                                                                                               |Star                               |08 38 14.3300505000 +19 33 04.718366460|205.8382621961249 +31.9669674015529|  -6.598 -7.922   |10.86    |A4                   |    ~     ~      |    0|                |                       |        |                   
2770|HD 73397                                                                                                 |Star                               |08 38 46.9452160512 +19 30 03.310524828|205.9466584502547 +32.0694228233841|-33.973 -12.474   |9.06     |F1V                  |    ~     ~      |    1|  187.779   pc  |  -0.8251     +0.8251  |paral   |2020yCat.1350....0G
2771|BD+20 2140                                                                                               |Spectroscopic Binary               |08 39 02.8283574888 +19 43 29.007147720|205.7244625584679 +32.2057114538276|-36.530 -14.193   |9.43     |F7V                  |    ~     ~      |    1|  184.846   pc  |  -0.6663     +0.6663  |paral   |2020yCat.1350....0G
2772|HD 73449                                                                                                 |Variable Star                      |08 39 06.1081366296 +19 40 36.533338500|205.7828410455522 +32.2011600180779|-35.373 -13.035   |7.45     |A9Vn                 |    ~     ~      |    1|  188.647   pc  |  -1.1068     +1.1068  |paral   |2020yCat.1350....0G
2773|Cl* NGC 2632 RG 329                                                                                      |Star                               |08 39 10.1433400116 +19 40 42.341782111|205.7875465394324 +32.2165674132080|-35.739 -13.220   |9.41     |F4V                  |    ~     ~      |    1|  182.535   pc  |  -0.7396     +0.7396  |paral   |2020yCat.1350....0G
2774|V* BS Cnc                                                                                                |delta Sct Variable                 |08 39 09.0975243288 +19 35 32.619758244|205.8811980823710 +32.1828257409076|-36.312 -12.833   |8.59     |A9V                  |    ~     ~      |    1|  176.103   pc  |  -6.3916     +6.3916  |paral   |2020yCat.1350....0G
2775|* 38 Cnc                                                                                                 |delta Sct Variable                 |08 39 42.6543233112 +19 46 42.436048548|205.7287970080353 +32.3708334464077|-36.757 -12.929   |6.66     |F0IV                 |    ~     ~      |    1|  182.229   pc  |  -1.2054     +1.2054  |paral   |2020yCat.1350....0G
2776|HD 73598                                                                                                 |Double or Multiple Star            |08 39 50.7154795152 +19 32 26.919638988|206.0056034896600 +32.3180620629382|-34.617 -13.601   |6.60     |G8III-IIIb           |    ~     ~      |    1|  168.132   pc  |  -2.9823     +2.9823  |paral   |2020yCat.1350....0G
2777|HD 73618                                                                                                 |Double or Multiple Star            |08 39 56.4981407544 +19 33 10.788354324|206.0014325357007 +32.3435890168890|-41.756 -12.722   |7.30     |Am                   |    ~     ~      |    1|  143.195   pc  |  -5.7270     +5.7270  |paral   |2020yCat.1350....0G
2778|HD 73619                                                                                                 |Spectroscopic Binary               |08 39 57.7696065768 +19 32 29.322827124|206.0162701028663 +32.3442624506822|-35.285 -13.047   |7.52     |Am                   |    ~     ~      |    1|  185.072   pc  |  -1.5379     +1.5379  |paral   |2020yCat.1350....0G
2779|BD+20 2162                                                                                               |Rotating Variable                  |08 40 17.5823637480 +19 47 14.980669656|205.7748182056535 +32.5024648703052|  -34.10 -13.70   |9.941    |F8V                  |    ~     ~      |    0|                |                       |        |                   
2780|HD 73709                                                                                                 |Spectroscopic Binary               |08 40 20.7479143752 +19 41 12.242993316|205.8919952755339 +32.4792654429019|-35.687 -12.851   |7.68     |kA2hA5mF0(III-IV)(Cr)|    ~     ~      |    1|  184.665   pc  |  -1.2993     +1.2993  |paral   |2020yCat.1350....0G
2781|Cl* NGC 2632 S 21                                                                                        |Star                               |08 37 39.8925372432 +19 45 18.769300884|205.5575921511040 +31.9112250302434|   0.319 -2.529   |10.96    |A5                   |    ~     ~      |    1|  543.715   pc  |  -8.0410     +8.0410  |paral   |2020yCat.1350....0G
2782|Cl* NGC 2632 S 23                                                                                        |Star                               |08 37 41.0385201624 +19 45 38.015337888|205.5535230353409 +31.9172950528295|  -0.367 -2.610   |10.75    |F2                   |    ~     ~      |    1|  552.578   pc  |  -7.8168     +7.8168  |paral   |2020yCat.1350....0G
