C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:22:18

dec >=0&rah >=7.75&rah< 8.0&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 5021

 #  |                                               identifier                                                |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |   spec. type    |   ang. size   |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|-----------------|---------------|-----|----------------|-----------------------|--------|-------------------
4785|TYC 2479-1161-1                                                                                          |Star                               |07 56 46.4387373864 +37 16 12.326077488|183.1577444430918 +28.3798874877718|   0.832 -4.733   |10.60    |~                |    ~     ~    |    1|  895.897   pc  | -13.7250    +13.7250  |paral   |2020yCat.1350....0G
4786|TYC 2479-1383-1                                                                                          |Star                               |07 56 08.5354323336 +36 44 24.490050756|183.7065066392198 +28.1286853102361|  -0.924 -5.341   |10.35    |~                |    ~     ~    |    1| 1511.716   pc  | -37.2501    +37.2501  |paral   |2020yCat.1350....0G
4787|TYC 2479-1428-1                                                                                          |Star                               |07 54 24.6460609296 +36 27 13.249520460|183.9224630443216 +27.7207325466013|  -0.555 -5.007   |10.41    |~                |    ~     ~    |    1| 1691.189   pc  | -51.7682    +51.7682  |paral   |2020yCat.1350....0G
4788|TYC 2479-1808-1                                                                                          |High Proper Motion Star            |07 53 47.0225689512 +36 01 51.768486804|184.3473276330472 +27.4908296008383| 32.535 -52.898   |10.81    |~                |    ~     ~    |    1|  140.647   pc  |  -0.3679     +0.3679  |paral   |2020yCat.1350....0G
4789|TYC 2480-636-1                                                                                           |Star                               |07 59 55.3944082560 +35 50 25.177187760|184.9110573945004 +28.6455447020135|   -0.930 1.179   |10.96    |~                |    ~     ~    |    1| 1333.867   pc  | -32.2035    +32.2035  |paral   |2020yCat.1350....0G
4790|TYC 2480-957-1                                                                                           |Star                               |07 59 45.8727542376 +36 27 59.002814664|184.2098888420821 +28.7670724935940|  -2.688 -2.116   |10.98    |~                |    ~     ~    |    1| 1406.074   pc  | -30.4465    +30.4465  |paral   |2020yCat.1350....0G
4791|TYC 2959-210-1                                                                                           |Star                               |07 47 02.3809310304 +38 32 22.524783108|181.2377364661353 +26.8295625174673| -6.997 -14.183   |10.81    |~                |    ~     ~    |    1|  382.775   pc  |  -2.4175     +2.4175  |paral   |2020yCat.1350....0G
4792|TYC 2959-815-1                                                                                           |Star                               |07 45 14.7668126736 +38 21 57.216899052|181.3263053181304 +26.4458886944059|  2.535 -11.916   |10.67    |~                |    ~     ~    |    1| 1068.262   pc  | -15.0636    +15.0636  |paral   |2020yCat.1350....0G
4793|TYC 2959-1644-1                                                                                          |Star                               |07 45 17.4769287480 +37 51 22.319933148|181.8785928379437 +26.3230772926511|   7.712 -5.999   |10.56    |~                |    ~     ~    |    1|  670.151   pc  |  -7.8144     +7.8144  |paral   |2020yCat.1350....0G
4794|TYC 2959-1832-1                                                                                          |Star                               |07 45 04.5895017648 +38 54 10.457042400|180.7365103761302 +26.5501338163250|   -0.772 1.170   |10.83    |~                |    ~     ~    |    1| 2132.651   pc  | -79.1387    +79.1387  |paral   |2020yCat.1350....0G
4795|TYC 2960-206-2                                                                                           |Star                               |07 51 19.100 +38 49 18.16              |181.159621 +27.708211              |      3.5 -21.5   |10.32    |~                |    ~     ~    |    0|                |                       |        |                   
4796|TYC 2960-1008-1                                                                                          |Spectroscopic Binary               |07 50 30.8164467960 +37 42 16.002849168|182.3375607095108 +27.2822367665260|-35.912 -61.260   |10.18    |~                |    ~     ~    |    1|  211.242   pc  |  -5.7386     +5.7386  |paral   |2020yCat.1350....0G
4797|TYC 2960-1262-1                                                                                          |Star                               |07 56 24.0903923424 +38 17 23.188548192|182.0108471726197 +28.5490272414428|  -1.813 -5.136   |10.98    |~                |    ~     ~    |    1|  218.255   pc  |  -0.7955     +0.7955  |paral   |2020yCat.1350....0G
4798|TYC 2960-1642-1                                                                                          |Star                               |07 54 58.8843206616 +38 04 00.350074308|182.1829137977637 +28.2254447274959|  -8.790 -6.811   |10.89    |~                |    ~     ~    |    1| 1058.761   pc  | -18.2719    +18.2719  |paral   |2020yCat.1350....0G
4799|TYC 2963-309-1                                                                                           |Star                               |07 47 11.4009002280 +39 52 13.662466824|179.7973712486027 +27.1834467555361| 13.112 -36.837   |10.90    |~                |    ~     ~    |    1|  245.761   pc  |  -4.6325     +4.6325  |paral   |2020yCat.1350....0G
4800|TYC 2963-533-1                                                                                           |Star                               |07 45 34.6064361120 +40 24 48.514109688|179.1223962388190 +27.0135566214244|  -3.346 -3.409   |10.44    |~                |    ~     ~    |    1|  711.642   pc  |  -9.2678     +9.2678  |paral   |2020yCat.1350....0G
4801|TYC 2963-1382-1                                                                                          |Star                               |07 47 28.8107473200 +39 33 25.238840508|180.1544671353311 +27.1624156859034|   4.305 -4.786   |10.88    |~                |    ~     ~    |    1| 1143.118   pc  | -19.6008    +19.6008  |paral   |2020yCat.1350....0G
4802|TYC 2963-1519-1                                                                                          |Star                               |07 48 43.5791770656 +39 29 33.784411884|180.2895081349600 +27.3802947391018|   -0.959 2.641   |10.91    |~                |    ~     ~    |    0|                |                       |        |                   
4803|TYC 2963-1720-1                                                                                          |Star                               |07 49 28.3541818536 +39 23 12.988063356|180.4439302517383 +27.4950328890764|   0.635 -2.511   |10.87    |~                |    ~     ~    |    1|  197.957   pc  |  -0.7171     +0.7171  |paral   |2020yCat.1350....0G
4804|TYC 2964-144-1                                                                                           |Star                               |07 50 20.3994928128 +39 29 02.355280080|180.3822077615528 +27.6807127877320|   6.543 -3.906   |10.75    |~                |    ~     ~    |    1|  920.048   pc  | -12.5280    +12.5280  |paral   |2020yCat.1350....0G
4805|TYC 2964-256-1                                                                                           |Star                               |07 54 15.3821159328 +40 40 03.565531740|179.2652635895229 +28.6772033050167|-26.591 -20.840   |10.94    |~                |    ~     ~    |    1|  323.625   pc  |  -1.3825     +1.3825  |paral   |2020yCat.1350....0G
4806|TYC 2964-380-1                                                                                           |Star                               |07 56 43.7841402456 +41 04 26.806912644|178.9236175176049 +29.2198447702840| -9.427 -31.271   |10.83    |~                |    ~     ~    |    1|  452.304   pc  | -15.2412    +15.2412  |paral   |2020yCat.1350....0G
4807|TYC 2964-972-1                                                                                           |Star                               |07 50 44.6777157432 +39 46 11.018605656|180.0887724939042 +27.8231318754245|   7.974 -5.116   |10.75    |~                |    ~     ~    |    1| 1657.275   pc  | -46.6916    +46.6916  |paral   |2020yCat.1350....0G
4808|TYC 2967-1054-1                                                                                          |Star                               |07 47 51.2845312824 +41 41 51.662136516|177.8262297566860 +27.7267666875948|  -0.123 -2.381   |10.78    |~                |    ~     ~    |    1| 1074.114   pc  | -23.9974    +23.9974  |paral   |2020yCat.1350....0G
4809|TYC 2967-1277-1                                                                                          |Star                               |07 45 43.1283979416 +41 58 45.792818580|177.4163607878631 +27.4017951137102|  -2.123 -3.325   |10.77    |~                |    ~     ~    |    0|                |                       |        |                   
4810|TYC 2967-1557-1                                                                                          |Star                               |07 45 59.2123708272 +41 27 33.024144852|177.9996792834204 +27.3327497954524|   0.244 -4.656   |10.55    |~                |    ~     ~    |    1|  936.330   pc  | -15.3425    +15.3425  |paral   |2020yCat.1350....0G
4811|TYC 2968-113-1                                                                                           |Star                               |07 54 33.9222675408 +43 06 53.477437212|176.5403846522506 +29.2318422490767|  -1.844 -6.875   |10.78    |~                |    ~     ~    |    1| 1555.694   pc  | -37.9969    +37.9969  |paral   |2020yCat.1350....0G
4812|TYC 2968-440-1                                                                                           |High Proper Motion Star            |07 54 17.4692730240 +42 28 50.335137372|177.2413235210769 +29.0587204509334| 51.954 -19.590   |10.87    |~                |    ~     ~    |    1|  279.080   pc  |  -4.4784     +4.4784  |paral   |2020yCat.1350....0G
4813|TYC 2968-499-1                                                                                           |Star                               |07 54 18.0881717928 +42 27 30.001711680|177.2667751785799 +29.0561532281985|   4.407 -3.468   |10.81    |~                |    ~     ~    |    1| 1056.971   pc  | -13.1828    +13.1828  |paral   |2020yCat.1350....0G
4814|TYC 2968-548-1                                                                                           |Star                               |07 54 02.4255820104 +42 01 16.396782672|177.7451872565376 +28.9209470277667|  23.162 -0.300   |10.98    |~                |    ~     ~    |    1|  196.545   pc  |  -0.6837     +0.6837  |paral   |2020yCat.1350....0G
4815|TYC 2968-810-1                                                                                           |Star                               |07 55 47.2172957520 +41 21 39.942389016|178.5602863548185 +29.1052690409058|   -5.262 1.950   |10.33    |~                |    ~     ~    |    1|  737.518   pc  |  -9.7364     +9.7364  |paral   |2020yCat.1350....0G
4816|TYC 2968-1012-1                                                                                          |Star                               |07 57 35.9890940640 +41 40 28.597875708|178.2865454472455 +29.5008216256388|   1.174 -2.519   |10.65    |~                |    ~     ~    |    1| 3005.711   pc  |-145.4522   +145.4522  |paral   |2020yCat.1350....0G
4817|2MASS J07590105+4130322                                                                                  |Red Giant Branch star              |07 59 01.0558957224 +41 30 32.199350544|178.5333828394037 +29.7281235293664|   0.677 -2.363   |10.94    |~                |    ~     ~    |    1| 1595.405   pc  | -47.5974    +47.5974  |paral   |2020yCat.1350....0G
4818|TYC 2971-81-1                                                                                            |Star                               |07 49 38.6848785408 +44 18 13.851838980|175.0118095295503 +28.5884926107065|   -1.525 0.589   |10.98    |~                |    ~     ~    |    1| 1251.251   pc  | -22.7016    +22.7016  |paral   |2020yCat.1350....0G
4819|TYC 2971-270-1                                                                                           |Star                               |07 46 55.6192698168 +43 46 52.384634040|175.4826240869275 +28.0055558331628| -11.755 31.239   |10.57    |~                |    ~     ~    |    1|   76.690   pc  |  -0.0970     +0.0970  |paral   |2020yCat.1350....0G
4820|TYC 2971-527-1                                                                                           |High Proper Motion Star            |07 49 37.3533643176 +44 18 52.277090112|174.9990082863123 +28.5866657466426| 45.078 -48.756   |10.52    |~                |    ~     ~    |    1|  110.688   pc  |  -0.1679     +0.1679  |paral   |2020yCat.1350....0G
4821|TYC 2971-647-1                                                                                           |Star                               |07 49 54.7446061392 +43 59 58.106302476|175.3624360355004 +28.5762932472363| -2.958 -25.810   |10.56    |~                |    ~     ~    |    1|  308.252   pc  |  -1.8149     +1.8149  |paral   |2020yCat.1350....0G
4822|TYC 2971-687-1                                                                                           |Star                               |07 49 24.1251551472 +44 15 47.801362932|175.0475147120666 +28.5380085651392|-17.574 -27.556   |10.77    |~                |    ~     ~    |    0|                |                       |        |                   
4823|TYC 2971-898-1                                                                                           |Star                               |07 45 34.2056717160 +44 32 31.875280044|174.5829654087847 +27.9226140182406| 10.567 -16.758   |10.95    |~                |    ~     ~    |    1|  542.564   pc  | -11.1568    +11.1568  |paral   |2020yCat.1350....0G
4824|TYC 2971-1042-1                                                                                          |Star                               |07 48 15.0814123488 +44 37 03.952775244|174.6064788583989 +28.4055592025317|  9.004 -10.255   |10.90    |~                |    ~     ~    |    1|  634.437   pc  |  -6.0377     +6.0377  |paral   |2020yCat.1350....0G
4825|TYC 2971-1191-1                                                                                          |Star                               |07 48 21.1991048880 +43 42 09.348220188|175.6295236788702 +28.2416982222908|-18.646 -11.517   |10.75    |~                |    ~     ~    |    1|  291.945   pc  |  -1.4149     +1.4149  |paral   |2020yCat.1350....0G
4826|TYC 2971-1339-1                                                                                          |Star                               |07 46 21.5134882464 +44 45 48.346066656|174.3692856357621 +28.1043390422383|   -5.965 2.705   |10.92    |~                |    ~     ~    |    1|  811.293   pc  |  -8.8198     +8.8198  |paral   |2020yCat.1350....0G
4827|TYC 2971-1656-1                                                                                          |Star                               |07 48 20.9694432744 +43 35 44.789546760|175.7480803838080 +28.2193234888724|  -14.988 0.244   |10.93    |~                |    ~     ~    |    1|  329.121   pc  |  -1.9498     +1.9498  |paral   |2020yCat.1350....0G
4828|TYC 2972-9-1                                                                                             |Star                               |07 52 34.0504886808 +44 43 39.810987660|174.6481285371314 +29.1798725613761| -12.640 20.922   |10.61    |~                |    ~     ~    |    1|  261.952   pc  |  -1.2557     +1.2557  |paral   |2020yCat.1350....0G
4829|TYC 2972-97-1                                                                                            |Star                               |07 53 05.4654274968 +44 53 10.218531480|174.4887393394149 +29.2998164707762|  -4.116 -8.750   |10.82    |~                |    ~     ~    |    1|  332.060   pc  |  -4.0246     +4.0246  |paral   |2020yCat.1350....0G
4830|TYC 2972-281-1                                                                                           |Star                               |07 56 58.7218550472 +44 14 26.924607276|175.3599617226939 +29.8672127516870|  -8.318 -5.584   |10.63    |~                |    ~     ~    |    1| 1471.021   pc  | -24.8849    +24.8849  |paral   |2020yCat.1350....0G
4831|TYC 2972-401-1                                                                                           |Star                               |07 51 52.3602110112 +43 32 52.313195688|175.9462112296889 +28.8351313781489|   2.069 -0.009   |10.99    |~                |    ~     ~    |    1| 1019.888   pc  | -44.4153    +44.4153  |paral   |2020yCat.1350....0G
4832|TYC 2972-417-1                                                                                           |Star                               |07 54 18.8449404456 +44 08 48.701783220|175.3680884987764 +29.3804902145953|  4.388 -15.254   |10.72    |~                |    ~     ~    |    1|  661.244   pc  | -28.9456    +28.9456  |paral   |2020yCat.1350....0G
4833|TYC 3407-149-1                                                                                           |High Proper Motion Star            |07 46 34.3944908928 +45 08 13.523222616|173.9621797740909 +28.2149827499049|-54.399 -43.934   |10.80    |~                |    ~     ~    |    1|  198.768   pc  |  -2.7498     +2.7498  |paral   |2020yCat.1350....0G
4834|TYC 3407-304-1                                                                                           |Star                               |07 45 54.5950486104 +46 27 12.442583592|172.4695442947491 +28.3508131553642| 11.110 -32.196   |10.99    |~                |    ~     ~    |    1| 1520.219   pc  | -32.3549    +32.3549  |paral   |2020yCat.1350....0G
4835|TYC 3407-312-1                                                                                           |Star                               |07 48 56.2155009384 +46 43 34.018036932|172.2698785317065 +28.9112428303162|-28.862 -24.993   |10.93    |~                |    ~     ~    |    1|  279.822   pc  | -10.5627    +10.5627  |paral   |2020yCat.1350....0G
4836|TYC 3407-605-1                                                                                           |Star                               |07 45 25.2970866336 +45 15 30.615153696|173.7821925362460 +28.0397555082338|  -2.235 -3.762   |10.92    |~                |    ~     ~    |    1| 1029.654   pc  | -16.8570    +16.8570  |paral   |2020yCat.1350....0G
4837|TYC 3407-787-1                                                                                           |Star                               |07 46 43.8935340696 +46 42 59.767433496|172.2044944574699 +28.5375263229176| -0.701 -25.553   |10.75    |~                |    ~     ~    |    1| 2138.123   pc  | -97.8316    +97.8316  |paral   |2020yCat.1350....0G
4838|TYC 3407-931-1                                                                                           |Star                               |07 46 44.9185188048 +45 51 25.213997268|173.1662605576962 +28.3826354706543|  -4.272 -4.122   |10.95    |~                |    ~     ~    |    1|  652.273   pc  | -26.5062    +26.5062  |paral   |2020yCat.1350....0G
4839|TYC 3407-936-1                                                                                           |Star                               |07 48 16.1256551088 +47 02 06.097779276|171.8998611970840 +28.8521668462641|   0.012 -4.562   |10.76    |~                |    ~     ~    |    1| 1434.514   pc  | -31.6906    +31.6906  |paral   |2020yCat.1350....0G
4840|TYC 3407-955-1                                                                                           |Star                               |07 47 47.7462780744 +46 12 42.445387296|172.8075875455513 +28.6266725181833|  -2.605 -2.783   |10.82    |~                |    ~     ~    |    1| 1037.129   pc  | -36.8944    +36.8944  |paral   |2020yCat.1350....0G
4841|TYC 3407-1175-1                                                                                          |Star                               |07 46 46.3505429424 +45 41 28.655882232|173.3521137335843 +28.3555387162543|   -5.498 4.658   |10.57    |~                |    ~     ~    |    1|  806.582   pc  | -10.0188    +10.0188  |paral   |2020yCat.1350....0G
4842|TYC 3407-1382-1                                                                                          |Spectroscopic Binary               |07 45 18.2542718904 +45 36 29.687402016|173.3889135943736 +28.0877949832157|  -2.839 -5.068   |10.95    |~                |    ~     ~    |    1|  599.988   pc  | -25.7750    +25.7750  |paral   |2020yCat.1350....0G
4843|TYC 3407-1671-1                                                                                          |Star                               |07 56 13.9065487152 +46 58 23.662495020|172.2213267141522 +30.1820194885564|-20.437 -37.990   |10.07    |~                |    ~     ~    |    1|  613.761   pc  |  -7.7977     +7.7977  |paral   |2020yCat.1350....0G
4844|TYC 3407-1790-1                                                                                          |Star                               |07 56 03.2506860888 +46 34 48.377996004|172.6652647292003 +30.0921429799731|   3.327 -7.937   |10.91    |~                |    ~     ~    |    1| 1065.303   pc  | -16.2287    +16.2287  |paral   |2020yCat.1350....0G
4845|TYC 3407-1838-1                                                                                          |Star                               |07 57 39.8225102976 +46 42 32.077240164|172.5663097099926 +30.3847059168152|   2.276 -4.517   |10.38    |~                |    ~     ~    |    1| 1658.375   pc  | -54.7291    +54.7291  |paral   |2020yCat.1350....0G
4846|TYC 3407-2098-1                                                                                          |Star                               |07 53 18.8373278664 +46 44 01.356716112|172.4049112982375 +29.6520168716039|   4.481 -8.975   |10.95    |~                |    ~     ~    |    1|  679.948   pc  |  -6.9349     +6.9349  |paral   |2020yCat.1350....0G
4847|TYC 3407-2231-1                                                                                          |Star                               |07 52 04.5142342464 +47 19 23.109508344|171.6970451052368 +29.5377353807687|   2.334 -2.044   |10.67    |~                |    ~     ~    |    1|  796.940   pc  | -11.7496    +11.7496  |paral   |2020yCat.1350....0G
4848|TYC 3407-2396-1                                                                                          |Star                               |07 59 04.8870453456 +45 56 26.938297104|173.4898270278279 +30.5112560243644|  -1.429 -2.042   |10.72    |~                |    ~     ~    |    1| 1367.241   pc  | -27.8533    +27.8533  |paral   |2020yCat.1350....0G
4849|TYC 3407-2398-2                                                                                          |Star                               |07 59 40.713 +46 37 09.78              |172.727760 +30.713612              |            ~ ~   |9.75     |~                |    ~     ~    |    0|                |                       |        |                   
4850|TYC 3407-2439-1                                                                                          |Star                               |07 55 13.9020197736 +45 51 54.806678496|173.4538271155655 +29.8379904709405|  -1.540 -2.349   |10.97    |~                |    ~     ~    |    1|  962.001   pc  | -12.1233    +12.1233  |paral   |2020yCat.1350....0G
4851|TYC 3407-2515-1                                                                                          |Star                               |07 53 40.0548220176 +45 45 20.406246192|173.5259627307502 +29.5509969276011|  -2.867 -8.580   |10.55    |~                |    ~     ~    |    1| 1302.762   pc  | -40.0536    +40.0536  |paral   |2020yCat.1350....0G
4852|TYC 3407-2831-1                                                                                          |Star                               |07 59 11.3125044624 +46 41 33.443511108|172.6294214384641 +30.6409433299230|   2.100 -1.770   |10.84    |~                |    ~     ~    |    1| 1622.850   pc  | -40.8214    +40.8214  |paral   |2020yCat.1350....0G
4853|TYC 3407-2937-1                                                                                          |Star                               |07 52 38.3603812224 +45 05 32.750802960|174.2397143095386 +29.2580838074179| -11.084 -2.551   |10.77    |~                |    ~     ~    |    1|  227.273   pc  |  -0.6715     +0.6715  |paral   |2020yCat.1350....0G
4854|TYC 3407-3038-1                                                                                          |Star                               |07 54 33.2461511808 +46 12 29.106919584|173.0418811948287 +29.7778534486902|  -1.618 -7.402   |10.97    |~                |    ~     ~    |    1| 1310.273   pc  | -32.2761    +32.2761  |paral   |2020yCat.1350....0G
4855|TYC 3407-3169-1                                                                                          |Star                               |07 59 31.2951841272 +45 21 13.683688884|174.1767543517269 +30.4965937663546|  -1.844 -8.130   |10.95    |~                |    ~     ~    |    1| 1331.203   pc  | -27.8220    +27.8220  |paral   |2020yCat.1350....0G
4856|TYC 3407-3223-1                                                                                          |Star                               |07 59 48.7769882880 +45 27 21.446938440|174.0688585423614 +30.5630312104247| -3.526 -36.360   |10.72    |~                |    ~     ~    |    1|  357.513   pc  |  -3.1570     +3.1570  |paral   |2020yCat.1350....0G
4857|TYC 3410-75-1                                                                                            |Star                               |07 52 13.0325463120 +49 52 50.744703936|168.7869019311124 +29.9342760601270|   3.212 -3.606   |10.87    |~                |    ~     ~    |    1|  684.603   pc  |  -7.4520     +7.4520  |paral   |2020yCat.1350....0G
4858|TYC 3410-141-1                                                                                           |Star                               |07 45 35.6488119792 +49 56 11.638973472|168.5482835004280 +28.8869399510064|  -1.132 -6.680   |10.27    |~                |    ~     ~    |    1| 1988.862   pc  | -79.1115    +79.1115  |paral   |2020yCat.1350....0G
4859|TYC 3410-153-1                                                                                           |Star                               |07 49 39.3625420416 +49 49 48.217634544|168.7794094182639 +29.5184182373178|  -5.917 -0.899   |10.85    |~                |    ~     ~    |    1|  828.912   pc  | -10.0316    +10.0316  |paral   |2020yCat.1350....0G
4860|TYC 3410-213-1                                                                                           |Star                               |07 48 28.2122038272 +49 58 58.574159004|168.5743857455708 +29.3512571794683|  0.466 -16.361   |10.99    |F8V              |    ~     ~    |    1|  425.242   pc  |  -3.5262     +3.5262  |paral   |2020yCat.1350....0G
4861|TYC 3410-266-1                                                                                           |Star                               |07 46 38.9435445840 +48 52 09.625021788|169.7828436519433 +28.8894357948908|   0.043 -0.018   |10.81    |~                |    ~     ~    |    1| 1549.907   pc  | -50.9269    +50.9269  |paral   |2020yCat.1350....0G
4862|TYC 3410-739-1                                                                                           |Star                               |07 47 22.0476970152 +49 03 54.481649832|169.5831489085721 +29.0367792509427|   6.438 -0.835   |9.83     |~                |    ~     ~    |    1|  619.771   pc  |  -7.2598     +7.2598  |paral   |2020yCat.1350....0G
4863|TYC 3410-827-1                                                                                           |Star                               |07 50 34.5874865928 +49 01 39.220449564|169.7169221498839 +29.5508787855987|  -3.095 -1.431   |10.87    |~                |    ~     ~    |    1| 1465.201   pc  | -29.4114    +29.4114  |paral   |2020yCat.1350....0G
4864|TYC 3410-1020-1                                                                                          |High Proper Motion Star            |07 47 27.6345096840 +48 49 08.997797244|169.8637042045800 +29.0132813154756| -0.517 -82.331   |10.76    |G5V              |    ~     ~    |    1|  246.993   pc  |  -1.0005     +1.0005  |paral   |2020yCat.1350....0G
4865|TYC 3410-1034-1                                                                                          |Star                               |07 50 37.7247312096 +48 45 00.317535768|170.0337914738944 +29.5183573567688|   3.242 -2.149   |10.92    |~                |    ~     ~    |    1| 1621.008   pc  | -83.5598    +83.5598  |paral   |2020yCat.1350....0G
4866|TYC 3410-1192-1                                                                                          |Star                               |07 48 18.0649686168 +48 30 53.403198084|170.2325815015661 +29.1021868892290|  -7.324 -8.210   |10.56    |~                |    ~     ~    |    1|  789.017   pc  | -11.5171    +11.5171  |paral   |2020yCat.1350....0G
4867|TYC 3410-1234-1                                                                                          |Red Giant Branch star              |07 55 02.7999879936 +49 57 56.848682808|168.7570064484681 +30.3968326413512|   6.532 -6.618   |10.82    |~                |    ~     ~    |    1| 2075.981   pc  | -86.1939    +86.1939  |paral   |2020yCat.1350....0G
4868|TYC 3410-1494-1                                                                                          |Star                               |07 59 51.6907155144 +49 02 54.953744532|169.9260238846697 +31.0619418107824| -9.502 -11.160   |10.80    |~                |    ~     ~    |    1| 1099.989   pc  | -15.3667    +15.3667  |paral   |2020yCat.1350....0G
4869|TYC 3410-2198-1                                                                                          |Star                               |07 54 06.9150574104 +48 39 54.618933888|170.2262459793893 +30.0752734849674|   -4.572 2.725   |10.00    |~                |    ~     ~    |    1|  369.822   pc  |  -2.5302     +2.5302  |paral   |2020yCat.1350....0G
4870|TYC 3410-2217-1                                                                                          |Star                               |07 52 56.9805428664 +48 12 52.429382748|170.7089157609943 +29.8193355487255|  -1.647 -3.042   |10.96    |~                |    ~     ~    |    1| 1134.945   pc  | -19.9656    +19.9656  |paral   |2020yCat.1350....0G
4871|TYC 3410-2630-1                                                                                          |Star                               |07 57 30.6154744224 +49 28 01.946164332|169.3882471475168 +30.7310924894640| 21.630 -30.879   |10.86    |~                |    ~     ~    |    1|  272.956   pc  |  -6.4968     +6.4968  |paral   |2020yCat.1350....0G
4872|TYC 3413-185-1                                                                                           |Star                               |07 52 57.7590472416 +50 04 38.524777824|168.5799671675256 +30.0788570046926| -4.256 -19.350   |10.66    |F9V              |    ~     ~    |    1|  208.520   pc  |  -0.6392     +0.6392  |paral   |2020yCat.1350....0G
4873|TYC 3413-319-1                                                                                           |Star                               |07 49 07.8674945496 +50 14 05.505958932|168.3052923168963 +29.4918190969549|   1.432 -6.474   |10.84    |~                |    ~     ~    |    1| 1037.452   pc  | -15.1759    +15.1759  |paral   |2020yCat.1350....0G
4874|IRAS 07467+5017                                                                                          |Long-Period Variable Candidate     |07 50 36.0046624536 +50 09 37.689601392|168.4271921223734 +29.7144519853540|    0.449 0.546   |10.52    |~                |    ~     ~    |    1| 3086.42    pc  |-198.141    +198.141   |paral   |2020yCat.1350....0G
4875|TYC 3413-360-1                                                                                           |Star                               |07 50 07.7778077856 +50 42 46.577457684|167.7852587187699 +29.7139740189097|    4.739 6.006   |10.72    |~                |    ~     ~    |    1|  883.626   pc  | -13.4297    +13.4297  |paral   |2020yCat.1350....0G
4876|TYC 3413-1369-1                                                                                          |Star                               |07 51 03.2291117256 +51 33 34.777125180|166.8379380500371 +29.9644133975093|  1.405 -15.459   |10.94    |F8V              |    ~     ~    |    1|  243.789   pc  |  -0.9925     +0.9925  |paral   |2020yCat.1350....0G
4877|TYC 3413-1592-1                                                                                          |Star                               |07 59 20.1039783744 +51 26 50.562534408|167.1285511852834 +31.2335365306530| 11.344 -10.683   |9.79     |~                |    ~     ~    |    1|  740.083   pc  |  -8.0515     +8.0515  |paral   |2020yCat.1350....0G
4878|TYC 3413-1626-1                                                                                          |Star                               |07 58 32.3111231400 +51 54 48.511799316|166.5725598159097 +31.1542182872151|  6.506 -16.377   |10.39    |~                |    ~     ~    |    1| 1039.069   pc  | -74.1729    +74.1729  |paral   |2020yCat.1350....0G
4879|TYC 3413-1751-1                                                                                          |Star                               |07 48 18.8947533336 +51 29 57.014290680|166.8457595844333 +29.5342181504099|  -8.455 18.295   |10.79    |G7V              |    ~     ~    |    1|  152.223   pc  |  -4.4189     +4.4189  |paral   |2020yCat.1350....0G
4880|TYC 3413-1933-1                                                                                          |Star                               |07 47 14.0158387776 +50 58 12.940156560|167.4214593329668 +29.2956628517224|  -2.117 -7.806   |10.79    |~                |    ~     ~    |    1| 1563.233   pc  | -38.1217    +38.1217  |paral   |2020yCat.1350....0G
4881|TYC 3783-103-1                                                                                           |Star                               |07 47 10.7180608272 +53 53 58.190915184|164.0814642499596 +29.6507763615985|   9.149 -5.757   |10.78    |~                |    ~     ~    |    1|  387.042   pc  |  -2.3968     +2.3968  |paral   |2020yCat.1350....0G
4882|TYC 3783-707-1                                                                                           |Star                               |07 59 10.0479338784 +53 22 54.347155320|164.8701928215737 +31.3721454075760|   1.612 -2.157   |10.77    |~                |    ~     ~    |    0|                |                       |        |                   
4883|2MASS J07510072+5232405                                                                                  |Red Giant Branch star              |07 51 00.7387164264 +52 32 40.491938364|165.7071914145404 +30.0717763485468|  4.620 -10.627   |10.42    |~                |    ~     ~    |    1|  774.533   pc  | -31.3149    +31.3149  |paral   |2020yCat.1350....0G
4884|2MASS J07455060+5556332                                                                                  |Long-Period Variable Candidate     |07 45 50.6122311576 +55 56 33.258635124|161.7200621531004 +29.6685657152769|  -0.549 -0.199   |10.65    |~                |    ~     ~    |    1| 2771.62    pc  |-197.424    +197.424   |paral   |2020yCat.1350....0G
4885|TYC 3786-542-1                                                                                           |Star                               |07 45 30.4494369888 +55 05 36.999646008|162.6862514529519 +29.5371183238242|   8.082 -1.965   |10.62    |~                |    ~     ~    |    1|  315.766   pc  |  -1.9144     +1.9144  |paral   |2020yCat.1350....0G
4886|TYC 3786-703-1                                                                                           |Star                               |07 45 57.4600190592 +55 53 28.272676416|161.7806761383531 +29.6796336583357|  -1.925 -1.369   |10.78    |~                |    ~     ~    |    1|  813.471   pc  | -12.9038    +12.9038  |paral   |2020yCat.1350....0G
4887|TYC 3787-357-1                                                                                           |Star                               |07 53 55.6728747456 +55 42 17.164917792|162.1013584483692 +30.7807154230657|  -2.777 -4.459   |10.52    |~                |    ~     ~    |    1|  950.751   pc  | -15.6379    +15.6379  |paral   |2020yCat.1350....0G
