C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST07:23:08

dec >=0&rah >=14.75&rah< 15.0&(cat='NGC'|Vmag< 11)
--------------------------------------------------

Number of objects : 2507

 #  |                                               identifier                                                |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |  spec. type   |   ang. size   |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|---------------|---------------|-----|----------------|-----------------------|--------|-------------------
2208|BD+02 2887                                                                                               |Star                               |14 55 26.5664876232 +02 00 00.152200656|357.9974088141354 +51.1059313828721|  3.016 -28.159   |9.48     |F8             |    ~     ~    |    1|  196.059   pc  |  -0.6535     +0.6535  |paral   |2020yCat.1350....0G
2209|HD 131478                                                                                                |Star                               |14 53 46.8483824592 +01 46 29.963083908|357.2814961566608 +51.2531801226649|  -26.326 4.046   |8.72     |F2IV/V         |    ~     ~    |    1|  246.767   pc  |  -1.2179     +1.2179  |paral   |2020yCat.1350....0G
2210|BD+02 2894                                                                                               |Star                               |14 58 07.2394650408 +01 39 12.430052640|358.3178960518022 +50.3801682549255| 17.652 -31.664   |8.99     |K2             |    ~     ~    |    1|  375.784   pc  |  -2.9937     +2.9937  |paral   |2020yCat.1350....0G
2211|BD+02 2897                                                                                               |Star                               |14 59 12.0256630680 +01 38 43.751742972|358.5955129027467 +50.1767061115664|  -27.664 7.162   |10.51    |K0             |    ~     ~    |    1|  383.494   pc  |  -2.5002     +2.5002  |paral   |2020yCat.1350....0G
2212|BD+02 2899                                                                                               |High Proper Motion Star            |14 59 58.3937884632 +01 37 06.551523804|358.7683574582745 +50.0162971769133|-37.124 -98.718   |8.96     |G0             |    ~     ~    |    1|   74.179   pc  |  -0.1183     +0.1183  |paral   |2020yCat.1350....0G
2213|BD+01 2990                                                                                               |Star                               |14 52 17.5352434080 +01 08 32.029996668|356.1439173331968 +51.0801012232043| -8.803 -18.576   |10.51    |K0             |    ~     ~    |    1|  758.438   pc  |  -8.8585     +8.8585  |paral   |2020yCat.1350....0G
2214|HD 131268                                                                                                |Star                               |14 52 35.9450693520 +00 30 24.494568840|355.5152822669578 +50.5781122331977| 18.952 -10.472   |8.88     |F3III          |    ~     ~    |    1|  184.570   pc  |  -0.6200     +0.6200  |paral   |2020yCat.1350....0G
2215|BD+01 2992                                                                                               |Star                               |14 52 57.5551817280 +00 43 53.271307380|355.8663608844039 +50.6728484578767| -5.926 -27.331   |9.59     |F0             |    ~     ~    |    1|  210.301   pc  |  -0.9553     +0.9553  |paral   |2020yCat.1350....0G
2216|HD 131651                                                                                                |Star                               |14 54 51.0401904096 +01 06 52.077145968|356.8193769864524 +50.6028344932844|-33.470 -29.027   |8.21     |G5V            |    ~     ~    |    1|  105.199   pc  |  -0.2778     +0.2778  |paral   |2020yCat.1350....0G
2217|BD+01 3001                                                                                               |Star                               |14 55 21.2902622040 +01 19 41.428872336|357.1999411003165 +50.6601043909374| -30.135 -3.189   |9.59     |G8III          |    ~     ~    |    1|  346.837   pc  |  -1.6962     +1.6962  |paral   |2020yCat.1350....0G
2218|HD 131787                                                                                                |Star                               |14 55 33.1184832840 +00 43 53.828161896|356.5795413940591 +50.2104842857611|  12.973 -8.727   |8.55     |F3V            |    ~     ~    |    1|  104.310   pc  |  -0.2579     +0.2579  |paral   |2020yCat.1350....0G
2219|BD+01 3005                                                                                               |High Proper Motion Star            |14 57 01.9275685416 +00 27 46.883594736|356.6808755273093 +49.7579236525709|-11.512 -62.165   |10.01    |G0             |    ~     ~    |    1|  176.800   pc  |  -0.5126     +0.5126  |paral   |2020yCat.1350....0G
2220|BD+01 3007                                                                                               |High Proper Motion Star            |14 57 31.5842666256 +00 56 32.504277408|357.3499741268414 +50.0010948779898| 32.340 -49.370   |10.02    |F8             |    ~     ~    |    1|  136.893   pc  |  -0.3561     +0.3561  |paral   |2020yCat.1350....0G
2221|BD+01 3009                                                                                               |Double or Multiple Star            |14 58 57.4617851 +00 59 10.029257      |357.7812181590 +49.7714996568      |     6.78 -0.61   |9.18     |G0             |0.0050  0.0    |    0|                |                       |        |                   
2222|BD+01 3011                                                                                               |Star                               |14 59 30.1051452816 +01 07 22.892202984|358.0798698753671 +49.7660352385968|  -0.283 -0.140   |9.90     |K2             |    ~     ~    |    1|  687.853   pc  |  -8.0907     +8.0907  |paral   |2020yCat.1350....0G
2223|HD 131269                                                                                                |Star                               |14 52 36.9126239832 +00 01 04.096995168|354.9794048573969 +50.2281453838599|-30.298 -20.099   |8.75     |K0III          |    ~     ~    |    1|  183.658   pc  |  -0.6645     +0.6645  |paral   |2020yCat.1350....0G
2224|HD 131540                                                                                                |Star                               |14 54 10.8652708512 +00 06 44.987622768|355.5168742407174 +50.0196383424137|   3.177 -2.932   |8.69     |K0III          |    ~     ~    |    1|  333.422   pc  |  -2.2456     +2.2456  |paral   |2020yCat.1350....0G
2225|ADS 9432 AB                                                                                              |Double or Multiple Star            |14 54 27.81 +00 15 30.5                |355.75546 +50.07274                |            ~ ~   |9.7      |A3III          |    ~     ~    |    0|                |                       |        |                   
2226|BD+00 3271                                                                                               |Star                               |14 55 12.0879497520 +00 06 09.248203188|355.7857295807626 +49.8319848475041|  -6.066 -0.930   |9.71     |K2             |    ~     ~    |    1|  509.866   pc  |  -4.2114     +4.2114  |paral   |2020yCat.1350....0G
2227|BD+00 3272                                                                                               |Star                               |14 55 18.6385418280 +00 04 47.143033536|355.7904659856826 +49.7965477758221|   9.389 -3.179   |10.23    |F0             |    ~     ~    |    1|  802.246   pc  | -27.9322    +27.9322  |paral   |2020yCat.1350....0G
2228|HD 131749                                                                                                |Double or Multiple Star            |14 55 23.5401315288 +00 09 50.664126420|355.9055344656990 +49.8414203284362| -51.032 94.952   |8.83     |F3/5V          |    ~     ~    |    1|  145.037   pc  |  -1.0728     +1.0728  |paral   |2020yCat.1350....0G
2229|BD+00 3275                                                                                               |Star                               |14 56 23.4352452144 +00 00 22.796071236|356.0034610163950 +49.5530600263795|-11.999 -10.468   |9.76     |F2             |    ~     ~    |    1|  283.736   pc  |  -5.5630     +5.5630  |paral   |2020yCat.1350....0G
